time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
23400.0,C10,0.01875,GFP10,RBS4,37.233333333333334,0.46706668597956497,GFP,2992.6666666666665,19.083333333333332
23400.0,C11,0.01875,GFP10,RBS0.5,37.233333333333334,0.8406666920830806,GFP,4527.666666666667,28.083333333333332
23400.0,D2,0.01875,GFP75,RBS0.5,37.233333333333334,0.7530666397263607,GFP,inf,820.0833333333334
23400.0,D4,0.01875,GFP50,RBS1,37.233333333333334,0.5443666384865841,GFP,inf,486.0833333333333
23400.0,D5,0.01875,GFP50,RBS4,37.233333333333334,0.4768666432549556,GFP,inf,755.0833333333334
23400.0,D6,0.01875,GFP50,RBS0.125,37.233333333333334,0.8694666431595882,GFP,61025.666666666664,400.0833333333333
23400.0,D7,0.01875,GFP10,RBS0.125,37.233333333333334,0.8500666425873836,GFP,12682.666666666666,80.08333333333333
23400.0,D8,0.01875,GFP25,RBS4,37.233333333333334,0.6798666523148617,GFP,59514.666666666664,391.0833333333333
23400.0,D9,0.01875,GFP75,RBS0.25,37.233333333333334,0.694466690843304,GFP,inf,537.0833333333334
23400.0,D10,0.01875,GFP10,RBS1,37.233333333333334,0.8632666872193416,GFP,19280.666666666668,122.08333333333333
23400.0,D11,0.01875,GFP75,RBS2,37.233333333333334,0.5061666773011287,GFP,inf,797.0833333333334
23400.0,E2,0.01875,GFP10,RBS0.5,37.233333333333334,0.8706666634728512,GFP,4390.666666666667,27.083333333333332
23400.0,E3,0.01875,GFP25,RBS0.125,37.233333333333334,0.81996665460368,GFP,40859.666666666664,263.0833333333333
23400.0,E5,0.01875,GFP50,RBS4,37.233333333333334,0.4073666737725337,GFP,inf,592.0833333333334
23400.0,E6,0.01875,GFP50,RBS0.25,37.233333333333334,0.5456666753937801,GFP,inf,730.0833333333334
23400.0,E7,0.01875,GFP25,RBS0.25,37.233333333333334,0.8560666845490535,GFP,36936.666666666664,236.08333333333334
23400.0,E8,0.01875,GFP50,RBS1,37.233333333333334,0.5438666747262081,GFP,60044.666666666664,394.0833333333333
23400.0,E10,0.01875,GFP75,RBS0.25,37.233333333333334,0.6703666852166256,GFP,inf,492.0833333333333
23400.0,E11,0.01875,GFP50,RBS2,37.233333333333334,0.5355666683365902,GFP,inf,459.0833333333333
23400.0,F2,0.01875,GFP25,RBS0.5,37.233333333333334,0.4616666839768489,GFP,58463.666666666664,382.0833333333333
23400.0,F3,0.01875,GFP25,RBS1,37.233333333333334,0.7970666692902645,GFP,45884.666666666664,295.0833333333333
23400.0,F4,0.01875,GFP10,RBS2,37.233333333333334,0.8847666786362728,GFP,27378.666666666668,175.08333333333334
23400.0,F5,0.01875,GFP50,RBS0.5,37.233333333333334,0.6106666730095943,GFP,inf,788.0833333333334
23400.0,F6,0.01875,GFP75,RBS0.125,37.233333333333334,0.4801666544129451,GFP,24965.666666666668,161.08333333333334
23400.0,F7,0.01875,GFP25,RBS2,37.233333333333334,0.40596667987604934,GFP,58936.666666666664,388.0833333333333
