,gfp_rbs_foldx,codon,charging_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
50,0.3,0.7,250.0,0.252,561.0,218.0,0.502095238095238,871.3333333333334,10.0,97.33333333333333,69849.0,0.35333333333333333,69884.66666666667,0.9994896353038816
51,0.3,0.7,500.0,0.46755555555555556,399.3333333333333,288.3333333333333,0.6655238095238095,585.3333333333334,10.0,96.66666666666667,96533.66666666667,0.478,96533.66666666667,1.0
52,0.3,0.7,1000.0,0.7115555555555555,216.33333333333334,337.0,0.8196190476190476,315.6666666666667,10.0,98.33333333333333,112541.0,0.5746666666666667,112541.0,1.0
53,0.3,0.7,5000.0,0.9257777777777778,55.666666666666664,375.0,0.9605714285714285,69.0,10.0,99.33333333333333,124703.66666666667,0.6086666666666666,124755.33333333333,0.9995858560489065
54,0.3,0.9,50.0,0.04666666666666667,715.0,55.333333333333336,0.38895238095238094,1069.3333333333333,10.0,96.0,17793.0,0.08066666666666668,17795.666666666668,0.9998501507857718
55,0.3,0.9,100.0,0.08755555555555557,684.3333333333334,101.66666666666667,0.40895238095238096,1034.3333333333333,10.0,97.0,34106.0,0.19733333333333333,34112.0,0.9998241088180112
56,0.3,0.9,250.0,0.2422222222222222,568.3333333333334,207.33333333333334,0.5207619047619048,838.6666666666666,10.0,98.66666666666667,69842.66666666667,0.3393333333333333,69894.0,0.9992655545063478
57,0.3,0.9,500.0,0.4955555555555556,378.3333333333333,278.3333333333333,0.6660952380952382,584.3333333333334,10.0,98.0,96568.66666666667,0.4866666666666667,96568.66666666667,1.0
58,0.3,0.9,1000.0,0.7057777777777778,220.66666666666666,332.3333333333333,0.8022857142857143,346.0,10.0,99.0,112443.0,0.558,112443.0,1.0
59,0.3,0.9,5000.0,0.9315555555555555,51.333333333333336,375.6666666666667,0.9552380952380953,78.33333333333333,10.0,98.0,124668.0,0.6133333333333334,124671.0,0.999975936665303
60,1.0,0.1,50.0,0.04133333333333333,719.0,185.33333333333334,0.3660952380952381,1109.3333333333333,10.0,96.33333333333333,17679.0,0.08266666666666667,17786.666666666668,0.9939467766116941
61,1.0,0.1,100.0,0.08755555555555557,684.3333333333334,351.6666666666667,0.3887619047619048,1069.6666666666667,10.0,96.66666666666667,33895.0,0.18533333333333335,34101.666666666664,0.9939396901422218
62,1.0,0.1,250.0,0.24355555555555555,567.3333333333334,727.6666666666666,0.5222857142857142,836.0,10.0,96.66666666666667,69525.33333333333,0.3486666666666667,69845.0,0.9954231989882358
63,1.0,0.1,500.0,0.488,384.0,1006.3333333333334,0.6626666666666667,590.3333333333334,10.0,96.66666666666667,96180.33333333333,0.458,96559.0,0.996078390759363
64,1.0,0.1,1000.0,0.6897777777777778,232.66666666666666,1155.0,0.8262857142857143,304.0,10.0,98.0,112166.0,0.5626666666666666,112472.0,0.997279322853688
65,1.0,0.1,5000.0,0.9351111111111111,48.666666666666664,1266.0,0.9603809523809524,69.33333333333333,10.0,98.66666666666667,124625.0,0.6186666666666666,124654.33333333333,0.9997646826022896
66,1.0,0.3,50.0,0.036,723.0,184.66666666666666,0.4198095238095238,1015.3333333333334,10.0,96.33333333333333,17710.0,0.092,17787.333333333332,0.9956523368689331
67,1.0,0.3,100.0,0.08355555555555555,687.3333333333334,350.0,0.3990476190476191,1051.6666666666667,10.0,97.33333333333333,33942.0,0.17933333333333334,34103.0,0.9952790077119315
68,1.0,0.3,250.0,0.2644444444444445,551.6666666666666,741.6666666666666,0.5323809523809524,818.3333333333334,10.0,96.66666666666667,69573.66666666667,0.3646666666666667,69853.66666666667,0.9959916205782564
69,1.0,0.3,500.0,0.46755555555555556,399.3333333333333,1012.6666666666666,0.6659047619047619,584.6666666666666,10.0,98.66666666666667,96241.0,0.464,96503.66666666667,0.9972781690505714
70,1.0,0.3,1000.0,0.7128888888888888,215.33333333333334,1170.0,0.8106666666666668,331.3333333333333,10.0,96.66666666666667,112083.0,0.5513333333333333,112374.66666666667,0.9974045158458015
71,1.0,0.3,5000.0,0.9311111111111111,51.666666666666664,1286.6666666666667,0.9588571428571429,72.0,10.0,99.66666666666667,124489.33333333333,0.616,124819.66666666667,0.9973535153381278
72,1.0,0.5,50.0,0.04133333333333333,719.0,194.33333333333334,0.40304761904761904,1044.6666666666667,10.0,97.33333333333333,17728.0,0.084,17791.0,0.9964588837052443
73,1.0,0.5,100.0,0.08888888888888889,683.3333333333334,357.0,0.4093333333333334,1033.6666666666667,10.0,96.66666666666667,33981.0,0.18533333333333335,34106.0,0.9963349557262652
74,1.0,0.5,250.0,0.25066666666666665,562.0,733.0,0.5333333333333333,816.6666666666666,10.0,97.33333333333333,69669.33333333333,0.35933333333333334,69857.66666666667,0.9973040420283146
75,1.0,0.5,500.0,0.49422222222222223,379.3333333333333,1024.0,0.664,588.0,10.0,98.0,96316.33333333333,0.4673333333333333,96524.66666666667,0.997841657054846
76,1.0,0.5,1000.0,0.7008888888888888,224.33333333333334,1152.3333333333333,0.791047619047619,365.6666666666667,10.0,98.66666666666667,112229.0,0.54,112522.33333333333,0.9973931101085118
77,1.0,0.5,5000.0,0.9324444444444445,50.666666666666664,1289.0,0.9573333333333333,74.66666666666667,10.0,98.33333333333333,124663.33333333333,0.596,124781.66666666667,0.999051676929036
78,1.0,0.7,50.0,0.03866666666666667,721.0,193.33333333333334,0.38342857142857145,1079.0,10.0,93.33333333333333,17762.0,0.08933333333333333,17795.333333333332,0.9981268497358858
79,1.0,0.7,100.0,0.08711111111111111,684.6666666666666,352.0,0.40114285714285713,1048.0,10.0,98.66666666666667,34040.666666666664,0.18466666666666665,34107.333333333336,0.9980453861339691
80,1.0,0.7,250.0,0.24488888888888888,566.3333333333334,750.6666666666666,0.516,847.0,10.0,99.0,69749.66666666667,0.346,69884.66666666667,0.9980682457763744
81,1.0,0.7,500.0,0.48133333333333334,389.0,1013.0,0.6504761904761904,611.6666666666666,9.666666666666666,98.66666666666667,96347.33333333333,0.48,96533.66666666667,0.9980697580464155
82,1.0,0.7,1000.0,0.7084444444444445,218.66666666666666,1187.3333333333333,0.7996190476190476,350.6666666666667,10.0,98.33333333333333,112367.66666666667,0.538,112541.0,0.9984598205690963
83,1.0,0.7,5000.0,0.9431111111111111,42.666666666666664,1283.0,0.9567619047619047,75.66666666666667,10.0,98.66666666666667,124552.66666666667,0.614,124755.33333333333,0.9983754869531297
84,1.0,0.9,50.0,0.03866666666666667,721.0,183.33333333333334,0.4026666666666667,1045.3333333333333,10.0,95.0,17789.333333333332,0.1,17795.666666666668,0.999644108116208
85,1.0,0.9,100.0,0.084,687.0,346.3333333333333,0.40704761904761905,1037.6666666666667,10.0,96.66666666666667,34086.666666666664,0.16866666666666666,34112.0,0.9992573483427142
86,1.0,0.9,250.0,0.26,555.0,737.0,0.509904761904762,857.6666666666666,10.0,99.0,69810.33333333333,0.35133333333333333,69894.0,0.9988029492278784
87,1.0,0.9,500.0,0.47555555555555556,393.3333333333333,999.0,0.6638095238095238,588.3333333333334,10.0,97.0,96388.66666666667,0.4693333333333333,96568.66666666667,0.9981360413660746
88,1.0,0.9,1000.0,0.7008888888888888,224.33333333333334,1165.3333333333333,0.8158095238095239,322.3333333333333,10.0,98.66666666666667,112178.0,0.5613333333333334,112443.0,0.9976432503579591
89,1.0,0.9,5000.0,0.9408888888888889,44.333333333333336,1274.0,0.9554285714285714,78.0,10.0,98.33333333333333,124648.66666666667,0.6106666666666666,124671.0,0.9998208618417007
90,3.0,0.1,50.0,0.033777777777777775,724.6666666666666,529.0,0.3910476190476191,1065.6666666666667,10.0,93.0,17450.0,0.092,17786.666666666668,0.9810719640179909
91,3.0,0.1,100.0,0.06844444444444445,698.6666666666666,1003.3333333333334,0.42533333333333334,1005.6666666666666,10.0,98.33333333333333,33465.333333333336,0.15466666666666665,34101.666666666664,0.9813401104540347
92,3.0,0.1,250.0,0.25555555555555554,558.3333333333334,2090.6666666666665,0.5516190476190477,784.6666666666666,10.0,98.0,68836.66666666667,0.35133333333333333,69845.0,0.9855632710525688
93,3.0,0.1,500.0,0.4831111111111111,387.6666666666667,2904.3333333333335,0.6735238095238095,571.3333333333334,9.666666666666666,98.0,95618.33333333333,0.4713333333333333,96559.0,0.990258115072995
94,3.0,0.1,1000.0,0.6728888888888889,245.33333333333334,3419.6666666666665,0.799047619047619,351.6666666666667,10.0,97.33333333333333,111720.66666666667,0.5306666666666666,112472.0,0.9933198188586196
95,3.0,0.1,5000.0,0.9213333333333333,59.0,3759.0,0.9577142857142857,74.0,9.666666666666666,99.66666666666667,124140.0,0.6126666666666666,124654.33333333333,0.995873923356054
96,3.0,0.3,50.0,0.04133333333333333,719.0,532.3333333333334,0.38361904761904764,1078.6666666666667,9.333333333333334,96.33333333333333,17540.666666666668,0.09333333333333332,17787.333333333332,0.9861324538060794
97,3.0,0.3,100.0,0.07955555555555555,690.3333333333334,1031.6666666666667,0.4224761904761905,1010.6666666666666,10.0,96.66666666666667,33599.666666666664,0.16866666666666666,34103.0,0.9852407901553137
98,3.0,0.3,250.0,0.24266666666666667,568.0,2086.3333333333335,0.5499047619047619,787.6666666666666,9.666666666666666,96.66666666666667,69050.66666666667,0.3626666666666667,69853.66666666667,0.9885045404440712
99,3.0,0.3,500.0,0.5142222222222222,364.3333333333333,2900.3333333333335,0.6674285714285715,582.0,9.666666666666666,97.33333333333333,95692.66666666667,0.5013333333333333,96503.66666666667,0.99159617423863
100,3.0,0.3,1000.0,0.7164444444444446,212.66666666666666,3472.3333333333335,0.8285714285714286,300.0,10.0,98.66666666666667,111812.0,0.5706666666666667,112374.66666666667,0.9949929402831006
101,3.0,0.3,5000.0,0.9386666666666666,46.0,3717.6666666666665,0.9518095238095239,84.33333333333333,10.0,99.33333333333333,124214.66666666667,0.6166666666666666,124819.66666666667,0.9951530074053501
102,3.0,0.5,50.0,0.036444444444444446,722.6666666666666,561.3333333333334,0.35085714285714287,1136.0,10.0,95.0,17590.333333333332,0.06933333333333333,17791.0,0.988720888838926
103,3.0,0.5,100.0,0.08133333333333333,689.0,1044.0,0.38685714285714284,1073.0,10.0,97.0,33746.0,0.178,34106.0,0.9894446724916437
104,3.0,0.5,250.0,0.2591111111111111,555.6666666666666,2102.0,0.5344761904761905,814.6666666666666,10.0,99.0,69238.33333333333,0.3686666666666667,69857.66666666667,0.9911343541391304
105,3.0,0.5,500.0,0.4666666666666667,400.0,2880.0,0.6622857142857143,591.0,9.666666666666666,97.33333333333333,95839.33333333333,0.45866666666666667,96524.66666666667,0.9928999150476215
106,3.0,0.5,1000.0,0.6933333333333334,230.0,3446.3333333333335,0.7971428571428572,355.0,10.0,97.66666666666667,111741.66666666667,0.548,112522.33333333333,0.9930621180387894
107,3.0,0.5,5000.0,0.9355555555555555,48.333333333333336,3791.6666666666665,0.9615238095238096,67.33333333333333,10.0,99.0,124301.0,0.6213333333333334,124781.66666666667,0.9961479383990703
108,3.0,0.7,50.0,0.03955555555555556,720.3333333333334,547.3333333333334,0.3914285714285714,1065.0,10.0,95.0,17673.333333333332,0.08933333333333333,17795.333333333332,0.993144270033342
