,gfp_rbs_foldx,codon,charging_rate,speed,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,TTT_charged_perc,ATA_charged_perc,free_ribosome_perc,cellularProtein_max,cellularProtein_norm
227,0.3,0.3,300.0,2.0,373.0,377.0,109.33333333333333,826.6666666666666,923.3333333333334,10.0,97.33333333333333,37906.666666666664,177.66666666666666,0.47238095238095235,0.49733333333333335,0.35533333333333333,37950.333333333336,0.9988493733037038
228,0.3,0.3,300.0,4.0,256.3333333333333,493.6666666666667,138.33333333333334,655.6666666666666,1094.3333333333333,10.0,99.33333333333333,47586.0,229.33333333333334,0.37466666666666665,0.34177777777777774,0.45866666666666667,47586.0,1.0
229,0.3,0.3,300.0,8.0,187.33333333333334,562.6666666666666,151.0,443.0,1307.0,10.0,99.33333333333333,55924.333333333336,282.3333333333333,0.25314285714285717,0.2497777777777778,0.5646666666666667,55934.333333333336,0.9998212189293397
230,0.3,0.3,1000.0,0.5,685.6666666666666,64.33333333333333,70.33333333333333,1587.3333333333333,162.66666666666666,10.0,96.66666666666667,21836.666666666668,106.66666666666667,0.907047619047619,0.9142222222222222,0.21333333333333335,21881.333333333332,0.9979586862470295
231,0.3,0.3,1000.0,1.0,638.3333333333334,111.66666666666667,103.66666666666667,1514.0,236.0,10.0,97.66666666666667,34820.333333333336,180.66666666666666,0.8651428571428571,0.8511111111111112,0.36133333333333334,34820.333333333336,1.0
232,0.3,0.3,1000.0,2.0,595.0,155.0,147.0,1400.0,350.0,10.0,98.66666666666667,50104.0,244.66666666666666,0.8,0.7933333333333333,0.4893333333333333,50113.666666666664,0.9998071051808888
233,0.3,0.3,1000.0,4.0,538.3333333333334,211.66666666666666,187.0,1277.3333333333333,472.6666666666667,10.0,99.33333333333333,65656.0,318.3333333333333,0.7299047619047618,0.7177777777777778,0.6366666666666666,65656.0,1.0
234,0.3,0.3,1000.0,8.0,527.6666666666666,222.33333333333334,232.33333333333334,1198.0,552.0,10.0,98.66666666666667,78913.33333333333,388.3333333333333,0.6845714285714286,0.7035555555555555,0.7766666666666666,78942.66666666667,0.9996284223149289
235,0.3,0.3,3000.0,0.5,724.0,26.0,69.33333333333333,1694.6666666666667,55.333333333333336,10.0,97.66666666666667,22931.666666666668,119.33333333333333,0.9683809523809525,0.9653333333333334,0.23866666666666667,22932.333333333332,0.9999709289649259
236,0.3,0.3,3000.0,1.0,713.6666666666666,36.333333333333336,114.33333333333333,1655.3333333333333,94.66666666666667,10.0,98.0,37125.333333333336,181.33333333333334,0.9459047619047619,0.9515555555555555,0.3626666666666667,37128.333333333336,0.999919199174036
237,0.3,0.3,3000.0,2.0,695.0,55.0,156.33333333333334,1633.3333333333333,116.66666666666667,10.0,99.0,54023.0,276.6666666666667,0.9333333333333332,0.9266666666666666,0.5533333333333333,54023.0,1.0
238,0.3,0.3,3000.0,4.0,663.6666666666666,86.33333333333333,203.33333333333334,1576.6666666666667,173.33333333333334,10.0,100.0,70413.0,331.3333333333333,0.900952380952381,0.8848888888888888,0.6626666666666666,70491.33333333333,0.9988887522816045
239,0.3,0.3,3000.0,8.0,665.0,85.0,242.66666666666666,1553.6666666666667,196.33333333333334,10.0,100.0,83561.33333333333,407.0,0.8878095238095238,0.8866666666666667,0.814,83561.33333333333,1.0
240,0.3,0.3,10000.0,0.5,745.0,5.0,69.0,1731.3333333333333,18.666666666666668,10.0,97.33333333333333,23344.666666666668,111.66666666666667,0.9893333333333333,0.9933333333333333,0.22333333333333336,23344.666666666668,1.0
241,0.3,0.3,10000.0,1.0,742.0,8.0,106.66666666666667,1721.0,29.0,10.0,98.66666666666667,38000.0,193.0,0.9834285714285714,0.9893333333333333,0.386,38000.0,1.0
242,0.3,0.3,10000.0,2.0,731.0,19.0,159.0,1710.6666666666667,39.333333333333336,10.0,99.0,55348.333333333336,273.0,0.9775238095238096,0.9746666666666667,0.546,55362.0,0.9997531399395494
243,0.3,0.3,10000.0,4.0,728.6666666666666,21.333333333333332,197.33333333333334,1708.6666666666667,41.333333333333336,10.0,98.66666666666667,71858.66666666667,354.3333333333333,0.9763809523809525,0.9715555555555555,0.7086666666666667,71923.66666666667,0.9990962640948042
244,0.3,0.3,10000.0,8.0,725.0,25.0,249.66666666666666,1691.3333333333333,58.666666666666664,10.0,99.0,84732.0,409.0,0.9664761904761904,0.9666666666666667,0.818,84798.66666666667,0.9992138241167313
245,0.3,0.5,10.0,0.5,44.666666666666664,705.3333333333334,8.333333333333334,185.0,1565.0,10.0,100.0,2004.0,2.0,0.10571428571428572,0.05955555555555555,0.004,2005.6666666666667,0.9991690211068639
246,0.3,0.5,10.0,1.0,19.666666666666668,730.3333333333334,7.333333333333333,211.66666666666666,1538.3333333333333,10.0,98.66666666666667,2035.6666666666667,4.666666666666667,0.12095238095238095,0.026222222222222223,0.009333333333333334,2044.3333333333333,0.9957606391651721
247,0.3,0.5,10.0,2.0,8.666666666666666,741.3333333333334,8.0,239.0,1511.0,10.0,99.33333333333333,2081.3333333333335,9.666666666666666,0.13657142857142857,0.011555555555555555,0.01933333333333333,2081.3333333333335,1.0
248,0.3,0.5,10.0,4.0,3.6666666666666665,746.3333333333334,9.666666666666666,101.0,1649.0,10.0,96.33333333333333,2098.0,6.333333333333333,0.05771428571428571,0.004888888888888889,0.012666666666666666,2103.6666666666665,0.9973062906037079
249,0.3,0.5,10.0,8.0,2.6666666666666665,747.3333333333334,9.666666666666666,114.66666666666667,1635.3333333333333,10.0,96.66666666666667,2115.3333333333335,6.333333333333333,0.06552380952380953,0.0035555555555555553,0.012666666666666666,2123.3333333333335,0.9962323390894819
250,0.3,0.5,30.0,0.5,143.33333333333334,606.6666666666666,16.333333333333332,360.6666666666667,1389.3333333333333,10.0,97.33333333333333,5646.0,28.0,0.2060952380952381,0.19111111111111112,0.056,5646.0,1.0
251,0.3,0.5,30.0,1.0,85.66666666666667,664.3333333333334,20.333333333333332,176.33333333333334,1573.6666666666667,10.0,97.0,6324.0,34.333333333333336,0.10076190476190476,0.11422222222222222,0.06866666666666667,6338.666666666667,0.9976861590239797
252,0.3,0.5,30.0,2.0,46.333333333333336,703.6666666666666,20.0,123.0,1627.0,10.0,97.66666666666667,6733.0,33.333333333333336,0.07028571428571428,0.06177777777777778,0.06666666666666667,6743.666666666667,0.9984182689931294
253,0.3,0.5,30.0,4.0,25.0,725.0,25.333333333333332,42.333333333333336,1707.6666666666667,10.0,96.33333333333333,6953.666666666667,35.333333333333336,0.024190476190476193,0.03333333333333333,0.07066666666666667,6953.666666666667,1.0
254,0.3,0.5,30.0,8.0,15.666666666666666,734.3333333333334,24.0,29.666666666666668,1720.3333333333333,10.0,97.0,7068.0,36.0,0.01695238095238095,0.020888888888888887,0.072,7068.0,1.0
255,0.3,0.5,100.0,0.5,357.6666666666667,392.3333333333333,37.0,824.6666666666666,925.3333333333334,10.0,96.33333333333333,12727.0,64.33333333333333,0.47123809523809523,0.4768888888888889,0.12866666666666665,12736.666666666666,0.9992410363779116
256,0.3,0.5,100.0,1.0,235.0,515.0,52.0,552.6666666666666,1197.3333333333333,10.0,96.33333333333333,16595.333333333332,71.0,0.31580952380952376,0.31333333333333335,0.142,16607.333333333332,0.999277427642407
257,0.3,0.5,100.0,2.0,154.0,596.0,58.0,367.3333333333333,1382.6666666666667,10.0,94.33333333333333,19719.333333333332,92.66666666666667,0.2099047619047619,0.20533333333333334,0.18533333333333335,19736.0,0.9991555195243885
258,0.3,0.5,100.0,4.0,91.0,659.0,68.33333333333333,197.0,1553.0,10.0,98.0,21875.666666666668,110.66666666666667,0.11257142857142857,0.12133333333333333,0.22133333333333335,21894.0,0.9991626320757591
259,0.3,0.5,100.0,8.0,43.333333333333336,706.6666666666666,69.0,112.33333333333333,1637.6666666666667,10.0,98.0,23190.666666666668,115.0,0.06419047619047619,0.05777777777777778,0.23,23217.0,0.9988657736428767
260,0.3,0.5,300.0,0.5,568.0,182.0,57.666666666666664,1325.3333333333333,424.6666666666667,10.0,99.0,18626.0,100.66666666666667,0.7573333333333333,0.7573333333333333,0.20133333333333334,18631.333333333332,0.9997137438723298
261,0.3,0.5,300.0,1.0,470.3333333333333,279.6666666666667,83.66666666666667,1099.0,651.0,10.0,99.0,27836.0,146.0,0.628,0.6271111111111111,0.292,27863.333333333332,0.9990190214140447
262,0.3,0.5,300.0,2.0,354.6666666666667,395.3333333333333,108.0,833.3333333333334,916.6666666666666,10.0,98.66666666666667,37941.666666666664,174.66666666666666,0.4761904761904762,0.4728888888888889,0.34933333333333333,37941.666666666664,1.0
263,0.3,0.5,300.0,4.0,275.3333333333333,474.6666666666667,130.66666666666666,636.6666666666666,1113.3333333333333,10.0,97.66666666666667,47544.333333333336,235.0,0.3638095238095238,0.3671111111111111,0.47,47648.333333333336,0.9978173423344643
264,0.3,0.5,300.0,8.0,173.66666666666666,576.3333333333334,163.66666666666666,425.6666666666667,1324.3333333333333,10.0,98.66666666666667,55933.666666666664,269.3333333333333,0.24323809523809525,0.23155555555555554,0.5386666666666666,55987.666666666664,0.9990355018664825
265,0.3,0.5,1000.0,0.5,685.6666666666666,64.33333333333333,72.33333333333333,1589.0,161.0,10.0,98.0,21872.666666666668,117.66666666666667,0.908,0.9142222222222222,0.23533333333333334,21872.666666666668,1.0
266,0.3,0.5,1000.0,1.0,654.0,96.0,95.0,1509.0,241.0,10.0,96.33333333333333,34766.0,170.33333333333334,0.8622857142857143,0.872,0.3406666666666667,34773.666666666664,0.9997795266533105
267,0.3,0.5,1000.0,2.0,598.0,152.0,157.0,1389.6666666666667,360.3333333333333,10.0,98.33333333333333,50098.666666666664,249.66666666666666,0.7940952380952382,0.7973333333333333,0.4993333333333333,50155.0,0.9988768152061941
268,0.3,0.5,1000.0,4.0,549.0,201.0,191.33333333333334,1289.0,461.0,10.0,99.0,65619.66666666667,315.0,0.7365714285714285,0.732,0.63,65619.66666666667,1.0
269,0.3,0.5,1000.0,8.0,520.6666666666666,229.33333333333334,230.33333333333334,1167.3333333333333,582.6666666666666,10.0,99.0,78947.0,381.3333333333333,0.667047619047619,0.6942222222222222,0.7626666666666666,78947.0,1.0
270,0.3,0.5,3000.0,0.5,727.6666666666666,22.333333333333332,68.66666666666667,1701.6666666666667,48.333333333333336,10.0,97.33333333333333,22957.666666666668,120.0,0.9723809523809525,0.9702222222222222,0.24,22957.666666666668,1.0
271,0.3,0.5,3000.0,1.0,709.0,41.0,102.66666666666667,1661.6666666666667,88.33333333333333,10.0,99.0,37173.666666666664,180.0,0.9495238095238095,0.9453333333333334,0.36,37173.666666666664,1.0
272,0.3,0.5,3000.0,2.0,689.0,61.0,158.0,1625.3333333333333,124.66666666666667,10.0,99.0,54019.0,266.0,0.9287619047619047,0.9186666666666666,0.532,54068.0,0.9990937338166753
273,0.3,0.5,3000.0,4.0,683.0,67.0,200.66666666666666,1588.0,162.0,10.0,99.33333333333333,70355.66666666667,343.3333333333333,0.9074285714285715,0.9106666666666666,0.6866666666666666,70410.33333333333,0.9992235988088871
274,0.3,0.5,3000.0,8.0,663.3333333333334,86.66666666666667,245.0,1563.0,187.0,10.0,99.66666666666667,83380.66666666667,403.6666666666667,0.8931428571428571,0.8844444444444445,0.8073333333333333,83606.33333333333,0.9973008424401661
275,0.3,0.5,10000.0,0.5,744.6666666666666,5.333333333333333,64.0,1734.0,16.0,10.0,98.66666666666667,23327.666666666668,122.0,0.9908571428571429,0.9928888888888888,0.244,23359.0,0.9986586183769283
276,0.3,0.5,10000.0,1.0,739.0,11.0,114.0,1722.6666666666667,27.333333333333332,10.0,97.33333333333333,37990.333333333336,190.33333333333334,0.9843809523809525,0.9853333333333333,0.3806666666666667,38022.333333333336,0.9991583893676523
277,0.3,0.5,10000.0,2.0,732.3333333333334,17.666666666666668,159.0,1709.0,41.0,10.0,99.0,55330.0,266.3333333333333,0.9765714285714285,0.9764444444444444,0.5326666666666666,55336.333333333336,0.9998855483738833
278,0.3,0.5,10000.0,4.0,728.0,22.0,209.33333333333334,1695.6666666666667,54.333333333333336,10.0,98.33333333333333,71962.0,354.0,0.968952380952381,0.9706666666666667,0.708,71975.0,0.9998193817297673
279,0.3,0.5,10000.0,8.0,724.6666666666666,25.333333333333332,241.33333333333334,1698.6666666666667,51.333333333333336,10.0,98.66666666666667,84818.66666666667,413.0,0.9706666666666667,0.9662222222222222,0.826,84818.66666666667,1.0
280,0.3,0.7,10.0,0.5,42.333333333333336,707.6666666666666,8.666666666666666,217.0,1533.0,10.0,99.66666666666667,2004.3333333333333,1.6666666666666667,0.124,0.05644444444444445,0.0033333333333333335,2005.0,0.9996674979218619
281,0.3,0.7,10.0,1.0,16.666666666666668,733.3333333333334,9.333333333333334,173.33333333333334,1576.6666666666667,10.0,98.66666666666667,2044.3333333333333,9.0,0.09904761904761905,0.022222222222222223,0.018,2044.3333333333333,1.0
282,0.3,0.7,10.0,2.0,8.333333333333334,741.6666666666666,7.666666666666667,196.0,1554.0,10.0,98.66666666666667,2079.3333333333335,8.333333333333334,0.112,0.011111111111111112,0.016666666666666666,2082.3333333333335,0.9985593084680646
283,0.3,0.7,10.0,4.0,4.666666666666667,745.3333333333334,7.666666666666667,67.33333333333333,1682.6666666666667,10.0,97.66666666666667,2107.6666666666665,9.0,0.038476190476190476,0.006222222222222223,0.018,2107.6666666666665,1.0
284,0.3,0.7,10.0,8.0,1.6666666666666667,748.3333333333334,9.666666666666666,112.66666666666667,1637.3333333333333,10.0,98.0,2116.0,8.666666666666666,0.06438095238095239,0.0022222222222222222,0.017333333333333333,2119.3333333333335,0.9984271783579741
285,0.3,0.7,30.0,0.5,145.0,605.0,23.333333333333332,391.3333333333333,1358.6666666666667,10.0,97.33333333333333,5648.0,27.333333333333332,0.2236190476190476,0.19333333333333333,0.05466666666666666,5648.0,1.0
286,0.3,0.7,30.0,1.0,104.0,646.0,20.666666666666668,167.0,1583.0,10.0,96.66666666666667,6330.333333333333,37.666666666666664,0.09542857142857143,0.13866666666666666,0.07533333333333334,6338.666666666667,0.9986853176272612
287,0.3,0.7,30.0,2.0,47.0,703.0,23.666666666666668,111.0,1639.0,10.0,97.0,6738.0,30.333333333333332,0.06342857142857143,0.06266666666666666,0.06066666666666667,6743.0,0.9992584902862227
288,0.3,0.7,30.0,4.0,21.666666666666668,728.3333333333334,24.666666666666668,56.0,1694.0,10.0,98.66666666666667,6955.666666666667,38.666666666666664,0.032,0.02888888888888889,0.07733333333333332,6955.666666666667,1.0
289,0.3,0.7,30.0,8.0,10.666666666666666,739.3333333333334,24.333333333333332,43.333333333333336,1706.6666666666667,10.0,99.33333333333333,7062.333333333333,37.666666666666664,0.024761904761904763,0.014222222222222221,0.07533333333333334,7071.333333333333,0.9987272555859338
290,0.3,0.7,100.0,0.5,371.6666666666667,378.3333333333333,41.333333333333336,838.6666666666666,911.3333333333334,10.0,96.66666666666667,12723.0,61.0,0.47923809523809524,0.4955555555555556,0.122,12724.333333333334,0.9998952138946375
291,0.3,0.7,100.0,1.0,235.66666666666666,514.3333333333334,54.333333333333336,558.6666666666666,1191.3333333333333,10.0,98.0,16597.0,75.66666666666667,0.3192380952380952,0.31422222222222224,0.15133333333333335,16603.666666666668,0.9995984822629539
292,0.3,0.7,100.0,2.0,163.33333333333334,586.6666666666666,59.333333333333336,371.3333333333333,1378.6666666666667,10.0,98.66666666666667,19722.666666666668,97.66666666666667,0.21219047619047618,0.2177777777777778,0.19533333333333333,19734.0,0.999425695077869
293,0.3,0.7,100.0,4.0,106.33333333333333,643.6666666666666,63.333333333333336,183.33333333333334,1566.6666666666667,10.0,97.33333333333333,21897.333333333332,118.0,0.10476190476190476,0.14177777777777778,0.236,21902.666666666668,0.9997564984476774
294,0.3,0.7,100.0,8.0,53.333333333333336,696.6666666666666,71.0,90.0,1660.0,10.0,99.0,23194.0,115.0,0.05142857142857143,0.07111111111111111,0.23,23206.333333333332,0.9994685358881915
295,0.3,0.7,300.0,0.5,564.6666666666666,185.33333333333334,53.333333333333336,1304.0,446.0,10.0,96.66666666666667,18631.666666666668,98.33333333333333,0.7451428571428571,0.7528888888888888,0.19666666666666666,18642.666666666668,0.9994099556572736
296,0.3,0.7,300.0,1.0,475.0,275.0,78.66666666666667,1082.3333333333333,667.6666666666666,10.0,98.66666666666667,27873.0,147.0,0.6184761904761904,0.6333333333333333,0.294,27873.0,1.0
297,0.3,0.7,300.0,2.0,369.6666666666667,380.3333333333333,117.33333333333333,857.0,893.0,10.0,97.0,37894.666666666664,192.33333333333334,0.4897142857142857,0.49288888888888893,0.3846666666666667,37930.0,0.9990684594428332
298,0.3,0.7,300.0,4.0,273.6666666666667,476.3333333333333,137.0,616.0,1134.0,10.0,97.66666666666667,47611.666666666664,233.33333333333334,0.352,0.36488888888888893,0.4666666666666667,47614.0,0.9999509948054494
299,0.3,0.7,300.0,8.0,188.33333333333334,561.6666666666666,153.0,423.0,1327.0,10.0,99.66666666666667,55913.0,271.3333333333333,0.24171428571428571,0.2511111111111111,0.5426666666666666,55983.333333333336,0.9987436737124143
300,0.3,0.7,1000.0,0.5,685.6666666666666,64.33333333333333,64.66666666666667,1613.6666666666667,136.33333333333334,10.0,97.33333333333333,21848.333333333332,115.0,0.9220952380952382,0.9142222222222222,0.23,21872.333333333332,0.998902723379612
301,0.3,0.7,1000.0,1.0,650.3333333333334,99.66666666666667,103.33333333333333,1506.3333333333333,243.66666666666666,10.0,98.66666666666667,34798.333333333336,171.33333333333334,0.8607619047619047,0.8671111111111112,0.3426666666666667,34798.333333333336,1.0
302,0.3,0.7,1000.0,2.0,612.0,138.0,141.66666666666666,1381.6666666666667,368.3333333333333,10.0,98.33333333333333,50144.0,251.66666666666666,0.7895238095238095,0.816,0.5033333333333333,50144.0,1.0
303,0.3,0.7,1000.0,4.0,551.0,199.0,185.33333333333334,1242.0,508.0,10.0,99.0,65664.66666666667,313.0,0.7097142857142857,0.7346666666666667,0.626,65664.66666666667,1.0
304,0.3,0.7,1000.0,8.0,516.0,234.0,219.66666666666666,1211.3333333333333,538.6666666666666,10.0,99.33333333333333,78910.66666666667,384.3333333333333,0.6921904761904761,0.688,0.7686666666666666,78910.66666666667,1.0
305,0.3,0.7,3000.0,0.5,726.0,24.0,68.66666666666667,1699.6666666666667,50.333333333333336,10.0,98.0,22922.666666666668,114.66666666666667,0.9712380952380952,0.968,0.22933333333333333,22922.666666666668,1.0
306,0.3,0.7,3000.0,1.0,723.0,27.0,106.0,1654.6666666666667,95.33333333333333,10.0,97.66666666666667,37190.333333333336,189.0,0.9455238095238095,0.964,0.378,37190.333333333336,1.0
307,0.3,0.7,3000.0,2.0,696.6666666666666,53.333333333333336,160.33333333333334,1617.6666666666667,132.33333333333334,10.0,99.33333333333333,53994.333333333336,263.3333333333333,0.9243809523809524,0.9288888888888889,0.5266666666666666,54026.0,0.9994138624612842
308,0.3,0.7,3000.0,4.0,684.3333333333334,65.66666666666667,205.0,1604.0,146.0,10.0,98.33333333333333,70339.33333333333,345.6666666666667,0.9165714285714286,0.9124444444444445,0.6913333333333334,70497.66666666667,0.9977540627822196
309,0.3,0.7,3000.0,8.0,671.3333333333334,78.66666666666667,243.66666666666666,1558.3333333333333,191.66666666666666,10.0,99.66666666666667,83334.66666666667,405.3333333333333,0.8904761904761904,0.8951111111111112,0.8106666666666666,83505.0,0.9979602019839132
310,0.3,0.7,10000.0,0.5,742.6666666666666,7.333333333333333,67.0,1734.0,16.0,10.0,98.33333333333333,23337.333333333332,123.66666666666667,0.9908571428571429,0.9902222222222222,0.24733333333333335,23337.333333333332,1.0
311,0.3,0.7,10000.0,1.0,736.3333333333334,13.666666666666666,114.0,1720.3333333333333,29.666666666666668,10.0,98.66666666666667,38006.333333333336,182.0,0.9830476190476191,0.9817777777777779,0.364,38034.333333333336,0.9992638230370805
312,0.3,0.7,10000.0,2.0,730.3333333333334,19.666666666666668,154.0,1713.0,37.0,10.0,98.0,55426.666666666664,269.0,0.9788571428571429,0.9737777777777779,0.538,55426.666666666664,1.0
313,0.3,0.7,10000.0,4.0,728.6666666666666,21.333333333333332,212.66666666666666,1705.0,45.0,10.0,99.0,71942.0,353.0,0.9742857142857143,0.9715555555555555,0.706,72003.66666666667,0.9991435621334098
314,0.3,0.7,10000.0,8.0,727.6666666666666,22.333333333333332,243.33333333333334,1692.6666666666667,57.333333333333336,10.0,99.66666666666667,84646.0,410.3333333333333,0.9672380952380952,0.9702222222222222,0.8206666666666667,84717.33333333333,0.9991579841984325
315,0.3,0.9,10.0,0.5,42.333333333333336,707.6666666666666,8.333333333333334,211.0,1539.0,10.0,100.0,2003.3333333333333,0.6666666666666666,0.12057142857142857,0.05644444444444445,0.0013333333333333333,2004.0,0.9996673320026613
316,0.3,0.9,10.0,1.0,20.333333333333332,729.6666666666666,11.666666666666666,229.66666666666666,1520.3333333333333,10.0,98.33333333333333,2039.0,4.666666666666667,0.13123809523809524,0.02711111111111111,0.009333333333333334,2043.3333333333333,0.9978792822185971
317,0.3,0.9,10.0,2.0,7.666666666666667,742.3333333333334,7.333333333333333,137.33333333333334,1612.6666666666667,10.0,96.33333333333333,2086.0,8.333333333333334,0.07847619047619048,0.010222222222222223,0.016666666666666666,2086.0,1.0
318,0.3,0.9,10.0,4.0,3.6666666666666665,746.3333333333334,8.0,126.33333333333333,1623.6666666666667,10.0,97.0,2109.6666666666665,9.666666666666666,0.0721904761904762,0.004888888888888889,0.01933333333333333,2113.6666666666665,0.9981075540135625
319,0.3,0.9,10.0,8.0,0.6666666666666666,749.3333333333334,9.666666666666666,92.33333333333333,1657.6666666666667,10.0,98.33333333333333,2124.6666666666665,8.666666666666666,0.05276190476190476,0.0008888888888888888,0.017333333333333333,2140.6666666666665,0.9925256929305513
320,0.3,0.9,30.0,0.5,153.0,597.0,19.666666666666668,368.0,1382.0,10.0,96.66666666666667,5648.333333333333,26.0,0.2102857142857143,0.204,0.052,5648.333333333333,1.0
321,0.3,0.9,30.0,1.0,95.66666666666667,654.3333333333334,27.0,194.66666666666666,1555.3333333333333,10.0,97.33333333333333,6326.333333333333,37.333333333333336,0.11123809523809523,0.12755555555555556,0.07466666666666667,6341.666666666667,0.9975821287779237
322,0.3,0.9,30.0,2.0,46.333333333333336,703.6666666666666,26.333333333333332,112.33333333333333,1637.6666666666667,10.0,98.0,6735.333333333333,28.666666666666668,0.06419047619047619,0.06177777777777778,0.05733333333333333,6742.333333333333,0.9989617837543877
323,0.3,0.9,30.0,4.0,23.0,727.0,27.333333333333332,61.333333333333336,1688.6666666666667,10.0,97.0,6947.666666666667,37.0,0.03504761904761905,0.030666666666666665,0.074,6959.666666666667,0.9982757794913549
324,0.3,0.9,30.0,8.0,17.666666666666668,732.3333333333334,24.333333333333332,27.333333333333332,1722.6666666666667,10.0,98.33333333333333,7071.333333333333,36.333333333333336,0.01561904761904762,0.02355555555555556,0.07266666666666667,7071.333333333333,1.0
325,0.3,0.9,100.0,0.5,369.0,381.0,43.0,824.6666666666666,925.3333333333334,10.0,98.0,12721.666666666666,62.333333333333336,0.47123809523809523,0.492,0.12466666666666668,12736.0,0.998874581239531
326,0.3,0.9,100.0,1.0,230.66666666666666,519.3333333333334,47.666666666666664,565.0,1185.0,10.0,97.66666666666667,16599.666666666668,78.33333333333333,0.32285714285714284,0.3075555555555555,0.15666666666666665,16604.666666666668,0.9996988798329787
327,0.3,0.9,100.0,2.0,154.0,596.0,58.0,321.6666666666667,1428.3333333333333,10.0,98.0,19729.666666666668,96.33333333333333,0.1838095238095238,0.20533333333333334,0.19266666666666665,19729.666666666668,1.0
328,0.3,0.9,100.0,4.0,92.66666666666667,657.3333333333334,66.33333333333333,185.66666666666666,1564.3333333333333,10.0,99.33333333333333,21898.333333333332,114.33333333333333,0.10609523809523809,0.12355555555555556,0.22866666666666666,21904.0,0.9997412953494034
329,0.3,0.9,100.0,8.0,52.666666666666664,697.3333333333334,63.666666666666664,94.33333333333333,1655.6666666666667,10.0,99.0,23199.333333333332,111.66666666666667,0.0539047619047619,0.07022222222222221,0.22333333333333336,23212.333333333332,0.9994399528986028
330,0.3,0.9,300.0,0.5,566.3333333333334,183.66666666666666,56.333333333333336,1297.3333333333333,452.6666666666667,10.0,97.0,18637.333333333332,96.33333333333333,0.7413333333333333,0.7551111111111112,0.19266666666666665,18638.333333333332,0.9999463471340427
331,0.3,0.9,300.0,1.0,472.0,278.0,85.33333333333333,1080.3333333333333,669.6666666666666,10.0,98.66666666666667,27817.0,138.66666666666666,0.6173333333333333,0.6293333333333333,0.2773333333333333,27839.666666666668,0.9991858140063937
332,0.3,0.9,300.0,2.0,367.3333333333333,382.6666666666667,109.33333333333333,842.6666666666666,907.3333333333334,10.0,98.0,37929.333333333336,178.33333333333334,0.4815238095238095,0.48977777777777776,0.3566666666666667,37929.333333333336,1.0
333,0.3,0.9,300.0,4.0,264.0,486.0,141.0,614.3333333333334,1135.6666666666667,10.0,99.0,47628.666666666664,228.33333333333334,0.35104761904761905,0.352,0.45666666666666667,47631.0,0.9999510122959137
334,0.3,0.9,300.0,8.0,190.0,560.0,162.33333333333334,434.3333333333333,1315.6666666666667,10.0,99.0,55958.333333333336,269.0,0.24819047619047618,0.25333333333333335,0.538,55958.333333333336,1.0
335,0.3,0.9,1000.0,0.5,688.0,62.0,69.0,1601.0,149.0,10.0,97.33333333333333,21853.333333333332,116.0,0.9148571428571428,0.9173333333333333,0.232,21853.333333333332,1.0
336,0.3,0.9,1000.0,1.0,645.6666666666666,104.33333333333333,105.0,1485.3333333333333,264.6666666666667,10.0,98.0,34793.0,162.0,0.8487619047619047,0.8608888888888888,0.324,34803.0,0.9997126684481223
337,0.3,0.9,1000.0,2.0,592.6666666666666,157.33333333333334,152.66666666666666,1393.0,357.0,10.0,97.33333333333333,50137.333333333336,256.3333333333333,0.796,0.7902222222222222,0.5126666666666666,50146.666666666664,0.9998138792874236
338,0.3,0.9,1000.0,4.0,546.0,204.0,183.66666666666666,1276.6666666666667,473.3333333333333,10.0,98.66666666666667,65593.0,318.0,0.7295238095238096,0.728,0.636,65598.33333333333,0.99991869712137
339,0.3,0.9,1000.0,8.0,500.6666666666667,249.33333333333334,220.33333333333334,1142.6666666666667,607.3333333333334,10.0,99.33333333333333,78746.66666666667,372.3333333333333,0.652952380952381,0.6675555555555556,0.7446666666666666,78824.0,0.9990189113298826
340,0.3,0.9,3000.0,0.5,728.6666666666666,21.333333333333332,64.33333333333333,1697.6666666666667,52.333333333333336,10.0,98.0,22949.333333333332,122.66666666666667,0.9700952380952381,0.9715555555555555,0.24533333333333335,22949.333333333332,1.0
341,0.3,0.9,3000.0,1.0,711.0,39.0,104.66666666666667,1666.3333333333333,83.66666666666667,10.0,98.66666666666667,37108.666666666664,190.66666666666666,0.9521904761904761,0.948,0.3813333333333333,37160.0,0.9986185862935055
342,0.3,0.9,3000.0,2.0,695.0,55.0,157.0,1612.0,138.0,10.0,99.33333333333333,54079.0,266.3333333333333,0.9211428571428572,0.9266666666666666,0.5326666666666666,54079.0,1.0
343,0.3,0.9,3000.0,4.0,687.0,63.0,202.66666666666666,1598.6666666666667,151.33333333333334,10.0,100.0,70173.0,344.6666666666667,0.9135238095238095,0.916,0.6893333333333334,70466.33333333333,0.9958372556161572
344,0.3,0.9,3000.0,8.0,671.0,79.0,236.66666666666666,1567.3333333333333,182.66666666666666,10.0,100.0,83444.33333333333,409.6666666666667,0.8956190476190475,0.8946666666666667,0.8193333333333334,83446.0,0.9999800270034912
345,0.3,0.9,10000.0,0.5,740.3333333333334,9.666666666666666,67.33333333333333,1731.0,19.0,10.0,98.66666666666667,23337.666666666668,111.66666666666667,0.9891428571428571,0.9871111111111112,0.22333333333333336,23353.0,0.9993434105539617
