,gfp_rbs_foldx,codon,ribosome_copy,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
96,30.0,0.1,25,707.0,43.0,1779.3333333333333,1689.3333333333333,60.666666666666664,10.0,100.0,5990.333333333333,14.333333333333334,6312.333333333333,0.9489887521782754
97,30.0,0.1,100,556.0,194.0,6522.666666666667,1496.0,254.0,10.0,99.66666666666667,22226.0,48.666666666666664,23599.666666666668,0.941792963177446
98,30.0,0.1,500,215.0,535.0,18972.666666666668,1057.3333333333333,692.6666666666666,9.0,98.33333333333333,68464.33333333333,168.0,77629.66666666667,0.8819351708324565
99,30.0,0.1,2000,46.666666666666664,703.3333333333334,18294.666666666668,803.0,947.0,4.333333333333333,82.0,92470.33333333333,256.6666666666667,104434.66666666667,0.8854371473074074
100,30.0,0.3,5,740.5,9.5,359.5,1741.5,8.5,10.0,100.0,1253.5,3.0,1291.0,0.9709527498063517
101,30.0,0.3,25,694.3333333333334,55.666666666666664,1766.6666666666667,1670.6666666666667,79.33333333333333,10.0,100.0,6063.666666666667,13.666666666666666,6309.0,0.9611137528398584
102,30.0,0.3,100,573.0,177.0,6528.0,1495.3333333333333,254.66666666666666,10.0,99.66666666666667,22419.666666666668,52.333333333333336,23634.0,0.9486192208964487
103,30.0,0.3,500,224.66666666666666,525.3333333333334,20184.666666666668,1015.3333333333334,734.6666666666666,10.0,97.33333333333333,69856.0,183.0,77637.0,0.8997771681028376
104,30.0,0.3,2000,50.0,700.0,22487.333333333332,797.3333333333334,952.6666666666666,6.666666666666667,83.66666666666667,92950.33333333333,261.0,104448.66666666667,0.8899140247521908
105,30.0,0.7,5,737.3333333333334,12.666666666666666,370.0,1733.6666666666667,16.333333333333332,10.0,100.0,1242.6666666666667,2.6666666666666665,1290.6666666666667,0.9628099173553719
106,30.0,0.7,25,707.3333333333334,42.666666666666664,1824.6666666666667,1686.0,64.0,10.0,100.0,6110.0,15.0,6339.666666666667,0.9637730690362268
107,30.0,0.7,100,585.6666666666666,164.33333333333334,6745.0,1493.3333333333333,256.6666666666667,10.0,99.33333333333333,22790.0,53.333333333333336,23676.333333333332,0.9625645862957384
108,30.0,0.7,500,236.0,514.0,21830.0,928.6666666666666,821.3333333333334,9.666666666666666,96.33333333333333,73305.66666666667,184.0,77686.66666666667,0.9436067965330817
109,30.0,0.9,5,745.6666666666666,4.333333333333333,366.0,1744.3333333333333,5.666666666666667,10.0,100.0,1251.3333333333333,4.0,1296.0,0.9655349794238682
110,30.0,0.9,25,707.6666666666666,42.333333333333336,1858.6666666666667,1670.0,80.0,9.666666666666666,100.0,6144.666666666667,13.333333333333334,6324.0,0.9716424204090238
111,30.0,0.9,100,599.3333333333334,150.66666666666666,6793.333333333333,1482.0,268.0,10.0,100.0,23002.666666666668,54.666666666666664,23609.0,0.9743177037005663
112,30.0,0.9,500,238.33333333333334,511.6666666666667,22079.333333333332,904.0,846.0,10.0,98.66666666666667,75180.33333333333,192.66666666666666,77722.0,0.9672979765488964
113,30.0,0.9,2000,50.333333333333336,699.6666666666666,30488.0,578.0,1172.0,7.333333333333333,81.33333333333333,102063.33333333333,304.3333333333333,104501.66666666667,0.9766670388032088
