,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
62,5,0.1,10000.0,705.0,45.0,25.0,1682.3333333333333,67.66666666666667,5.0,100.0,9616.666666666666,466.0,9728.333333333334,0.9885215007709438
63,5,0.1,30000.0,635.6666666666666,114.33333333333333,57.0,1584.6666666666667,165.33333333333334,5.0,99.0,25431.333333333332,406.6666666666667,25453.666666666668,0.9991225887560403
64,5,0.1,100000.0,513.6666666666666,236.33333333333334,132.0,1424.0,326.0,5.0,98.33333333333333,56103.666666666664,269.0,56171.333333333336,0.9987953523149411
65,5,0.1,300000.0,426.0,324.0,193.33333333333334,1269.0,481.0,5.0,96.0,78801.33333333333,118.33333333333333,78855.33333333333,0.9993152016773331
66,5,0.3,1000.0,744.0,6.0,3.3333333333333335,1744.6666666666667,5.333333333333333,5.0,100.0,972.0,496.6666666666667,1042.3333333333333,0.9325231851614967
67,5,0.3,3000.0,740.6666666666666,9.333333333333334,8.666666666666666,1736.6666666666667,13.333333333333334,5.0,100.0,3052.3333333333335,494.0,3055.6666666666665,0.99890913057707
68,5,0.3,10000.0,714.6666666666666,35.333333333333336,24.333333333333332,1694.3333333333333,55.666666666666664,5.0,100.0,9670.666666666666,474.6666666666667,9694.666666666666,0.9975244120478614
69,5,0.3,30000.0,646.3333333333334,103.66666666666667,61.666666666666664,1596.0,154.0,5.0,99.0,25354.333333333332,414.3333333333333,25461.333333333332,0.9957975492249685
70,5,0.3,100000.0,512.6666666666666,237.33333333333334,132.33333333333334,1411.6666666666667,338.3333333333333,5.0,98.33333333333333,56062.0,270.3333333333333,56142.0,0.9985750418581454
71,5,0.3,300000.0,430.6666666666667,319.3333333333333,195.33333333333334,1261.3333333333333,488.6666666666667,5.0,94.66666666666667,78794.33333333333,132.66666666666666,78860.0,0.9991673007016654
72,5,0.5,1000.0,746.6666666666666,3.3333333333333335,3.3333333333333335,1746.3333333333333,3.6666666666666665,5.0,100.0,973.6666666666666,497.3333333333333,1053.6666666666667,0.9240746599177474
73,5,0.5,3000.0,739.6666666666666,10.333333333333334,8.333333333333334,1739.6666666666667,10.333333333333334,5.0,100.0,3007.3333333333335,493.0,3057.3333333333335,0.9836458787614479
74,5,0.5,10000.0,707.6666666666666,42.333333333333336,23.666666666666668,1691.6666666666667,58.333333333333336,5.0,99.33333333333333,9666.333333333334,468.6666666666667,9696.0,0.9969403190319033
75,5,0.5,30000.0,655.0,95.0,57.333333333333336,1608.6666666666667,141.33333333333334,5.0,99.66666666666667,25420.666666666668,419.0,25474.333333333332,0.9978933043717206
76,5,0.5,100000.0,533.0,217.0,134.33333333333334,1411.0,339.0,5.0,97.33333333333333,56097.333333333336,283.6666666666667,56097.333333333336,1.0
77,5,0.5,300000.0,441.3333333333333,308.6666666666667,196.66666666666666,1271.3333333333333,478.6666666666667,5.0,97.33333333333333,78819.0,127.33333333333333,78838.66666666667,0.9997505454176461
78,5,0.7,1000.0,747.0,3.0,3.3333333333333335,1743.3333333333333,6.666666666666667,5.0,100.0,970.0,496.6666666666667,1048.3333333333333,0.9252782193958665
79,5,0.7,3000.0,738.0,12.0,10.333333333333334,1730.3333333333333,19.666666666666668,5.0,100.0,3033.6666666666665,491.3333333333333,3074.3333333333335,0.9867721999349451
80,5,0.7,10000.0,718.3333333333334,31.666666666666668,25.0,1685.0,65.0,5.0,99.66666666666667,9693.0,473.0,9761.666666666666,0.9929656820898072
81,5,0.7,30000.0,653.0,97.0,62.333333333333336,1605.0,145.0,5.0,99.33333333333333,25399.333333333332,423.0,25492.333333333332,0.9963518443453587
82,5,0.7,100000.0,522.3333333333334,227.66666666666666,131.66666666666666,1411.6666666666667,338.3333333333333,5.0,98.33333333333333,56067.666666666664,273.0,56203.333333333336,0.9975861455429689
83,5,0.7,300000.0,426.6666666666667,323.3333333333333,191.0,1242.6666666666667,507.3333333333333,5.0,98.0,78806.33333333333,122.0,78852.0,0.9994208559495426
84,5,0.9,1000.0,742.0,8.0,3.3333333333333335,1744.3333333333333,5.666666666666667,5.0,100.0,973.0,495.6666666666667,1054.5,0.9227121858700806
85,5,0.9,3000.0,734.0,16.0,8.666666666666666,1729.3333333333333,20.666666666666668,5.0,100.0,3033.6666666666665,489.6666666666667,3033.6666666666665,1.0
86,5,0.9,10000.0,702.3333333333334,47.666666666666664,28.666666666666668,1700.0,50.0,5.0,99.66666666666667,9618.0,469.3333333333333,9742.666666666666,0.9872040509100862
87,5,0.9,30000.0,639.6666666666666,110.33333333333333,66.0,1576.0,174.0,5.0,99.66666666666667,25450.666666666668,409.0,25454.666666666668,0.9998428578911529
88,5,0.9,100000.0,536.3333333333334,213.66666666666666,138.66666666666666,1420.0,330.0,5.0,98.66666666666667,56153.333333333336,279.3333333333333,56153.333333333336,1.0
89,5,0.9,300000.0,428.3333333333333,321.6666666666667,197.33333333333334,1273.0,477.0,5.0,99.0,78847.33333333333,128.33333333333334,78866.66666666667,0.9997548605240911
90,10,0.1,1000.0,745.3333333333334,4.666666666666667,8.666666666666666,1741.6666666666667,8.333333333333334,10.0,100.0,1048.6666666666667,497.0,1048.6666666666667,1.0
91,10,0.1,3000.0,740.0,10.0,34.666666666666664,1731.3333333333333,18.666666666666668,10.0,100.0,3032.6666666666665,491.6666666666667,3092.6666666666665,0.9805992670834232
92,10,0.1,10000.0,709.0,41.0,106.33333333333333,1688.3333333333333,61.666666666666664,10.0,99.66666666666667,9728.333333333334,469.6666666666667,9728.333333333334,1.0
93,10,0.1,30000.0,652.3333333333334,97.66666666666667,254.33333333333334,1615.3333333333333,134.66666666666666,10.0,99.0,25414.0,423.6666666666667,25453.666666666668,0.998441612865206
94,10,0.1,100000.0,527.0,223.0,584.3333333333334,1413.6666666666667,336.3333333333333,9.666666666666666,98.33333333333333,55977.666666666664,277.6666666666667,56171.333333333336,0.996552215246211
95,10,0.1,300000.0,422.3333333333333,327.6666666666667,812.6666666666666,1272.0,478.0,10.0,98.33333333333333,78513.0,120.33333333333333,78855.33333333333,0.9956587168063036
96,10,0.3,1000.0,746.3333333333334,3.6666666666666665,8.333333333333334,1744.0,6.0,10.0,100.0,1042.3333333333333,497.6666666666667,1042.3333333333333,1.0
97,10,0.3,3000.0,736.6666666666666,13.333333333333334,31.333333333333332,1724.6666666666667,25.333333333333332,10.0,100.0,3009.3333333333335,489.3333333333333,3055.6666666666665,0.984836915021272
98,10,0.3,10000.0,713.0,37.0,101.33333333333333,1701.3333333333333,48.666666666666664,10.0,100.0,9643.333333333334,474.0,9694.666666666666,0.9947049924357036
99,10,0.3,30000.0,642.3333333333334,107.66666666666667,262.6666666666667,1582.6666666666667,167.33333333333334,10.0,99.66666666666667,25408.333333333332,411.3333333333333,25461.333333333332,0.9979184122329283
100,10,0.3,100000.0,524.0,226.0,580.0,1404.0,346.0,10.0,99.66666666666667,55942.333333333336,269.3333333333333,56142.0,0.9964435419709546
101,10,0.3,300000.0,427.0,323.0,812.3333333333334,1273.0,477.0,10.0,95.66666666666667,78616.0,116.0,78860.0,0.9969059092061882
102,10,0.5,1000.0,746.0,4.0,9.333333333333334,1739.6666666666667,10.333333333333334,10.0,100.0,1025.3333333333333,496.6666666666667,1053.6666666666667,0.9731097753875354
103,10,0.5,3000.0,743.0,7.0,33.666666666666664,1736.3333333333333,13.666666666666666,10.0,100.0,2996.3333333333335,492.6666666666667,3057.3333333333335,0.9800479720889664
104,10,0.5,10000.0,714.3333333333334,35.666666666666664,101.0,1687.0,63.0,10.0,100.0,9652.666666666666,472.6666666666667,9696.0,0.995530803080308
105,10,0.5,30000.0,654.0,96.0,257.0,1609.6666666666667,140.33333333333334,10.0,99.0,25374.333333333332,415.0,25474.333333333332,0.9960744801957526
106,10,0.5,100000.0,513.3333333333334,236.66666666666666,573.3333333333334,1411.6666666666667,338.3333333333333,10.0,98.33333333333333,55972.666666666664,277.0,56097.333333333336,0.9977776721412782
107,10,0.5,300000.0,430.3333333333333,319.6666666666667,817.6666666666666,1284.0,466.0,10.0,97.33333333333333,78624.33333333333,128.33333333333334,78838.66666666667,0.99728136785672
108,10,0.7,1000.0,742.3333333333334,7.666666666666667,8.666666666666666,1741.0,9.0,10.0,100.0,1048.3333333333333,495.3333333333333,1048.3333333333333,1.0
109,10,0.7,3000.0,736.3333333333334,13.666666666666666,28.333333333333332,1729.3333333333333,20.666666666666668,10.0,100.0,3074.3333333333335,488.6666666666667,3074.3333333333335,1.0
110,10,0.7,10000.0,709.3333333333334,40.666666666666664,93.66666666666667,1691.3333333333333,58.666666666666664,10.0,99.33333333333333,9714.0,467.0,9761.666666666666,0.9951169540720506
111,10,0.7,30000.0,655.0,95.0,272.0,1605.0,145.0,10.0,99.33333333333333,25453.666666666668,410.0,25492.333333333332,0.9984832041005793
