,gfp_rbs_foldx,codon,charging_rate,ecol,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,TTT_charged_perc,ATA_charged_perc,free_ribosome_perc,cellularProtein_max,cellularProtein_norm
16,0.1,0.1,100.0,0.6,85.33333333333333,664.6666666666666,18.0,775.0,975.0,10.0,97.0,16156.333333333334,80.0,0.44285714285714284,0.11377777777777777,0.16,16156.333333333334,1.0
17,0.1,0.1,100.0,0.72,197.66666666666666,552.3333333333334,18.666666666666668,285.6666666666667,1464.3333333333333,10.0,98.33333333333333,19940.333333333332,100.66666666666667,0.16323809523809524,0.26355555555555554,0.20133333333333334,19940.333333333332,1.0
18,0.1,0.1,100.0,0.73,200.33333333333334,549.6666666666666,26.666666666666668,281.0,1469.0,10.0,97.33333333333333,19926.0,99.0,0.16057142857142856,0.26711111111111113,0.198,19926.0,1.0
19,0.1,0.1,100.0,0.8,358.3333333333333,391.6666666666667,23.0,213.33333333333334,1536.6666666666667,10.0,95.66666666666667,18911.0,93.0,0.1219047619047619,0.47777777777777775,0.186,18913.666666666668,0.9998590084771153
20,0.1,0.1,100.0,1.0,750.0,0.0,18.333333333333332,211.66666666666666,1538.3333333333333,10.0,98.33333333333333,15421.0,91.33333333333333,0.12095238095238095,1.0,0.18266666666666664,15421.0,1.0
21,0.1,0.1,300.0,0.2,214.66666666666666,535.3333333333334,17.333333333333332,1615.3333333333333,134.66666666666666,10.0,96.66666666666667,20005.333333333332,109.0,0.923047619047619,0.2862222222222222,0.218,20005.333333333332,1.0
22,0.1,0.1,300.0,0.4,217.0,533.0,25.333333333333332,1409.0,341.0,10.0,97.33333333333333,25607.333333333332,122.0,0.8051428571428572,0.28933333333333333,0.244,25607.333333333332,1.0
23,0.1,0.1,300.0,0.6,291.0,459.0,33.666666666666664,1050.6666666666667,699.3333333333334,10.0,97.33333333333333,33922.666666666664,167.66666666666666,0.6003809523809525,0.388,0.3353333333333333,33922.666666666664,1.0
24,0.1,0.1,300.0,0.72,397.0,353.0,33.0,826.0,924.0,10.0,98.66666666666667,38465.333333333336,192.33333333333334,0.472,0.5293333333333333,0.3846666666666667,38465.333333333336,1.0
25,0.1,0.1,300.0,0.73,411.6666666666667,338.3333333333333,39.0,827.3333333333334,922.6666666666666,10.0,96.66666666666667,38637.0,202.66666666666666,0.47276190476190477,0.5488888888888889,0.4053333333333333,38642.333333333336,0.9998619821094309
26,0.1,0.1,300.0,0.8,502.3333333333333,247.66666666666666,34.333333333333336,724.3333333333334,1025.6666666666667,10.0,98.66666666666667,39146.333333333336,206.66666666666666,0.41390476190476194,0.6697777777777778,0.41333333333333333,39146.333333333336,1.0
27,0.1,0.1,300.0,1.0,750.0,0.0,34.666666666666664,563.6666666666666,1186.3333333333333,10.0,98.33333333333333,35628.666666666664,177.0,0.3220952380952381,1.0,0.354,35628.666666666664,1.0
28,0.1,0.1,1000.0,0.2,464.6666666666667,285.3333333333333,35.666666666666664,1670.3333333333333,79.66666666666667,10.0,99.0,35164.333333333336,165.0,0.9544761904761905,0.6195555555555555,0.33,35164.333333333336,1.0
29,0.1,0.1,1000.0,0.4,498.3333333333333,251.66666666666666,39.0,1612.6666666666667,137.33333333333334,10.0,96.33333333333333,40844.666666666664,210.66666666666666,0.9215238095238095,0.6644444444444444,0.42133333333333334,40844.666666666664,1.0
30,0.1,0.1,1000.0,0.6,562.6666666666666,187.33333333333334,48.666666666666664,1462.0,288.0,10.0,98.66666666666667,47181.333333333336,241.33333333333334,0.8354285714285714,0.7502222222222221,0.4826666666666667,47181.333333333336,1.0
31,0.1,0.1,1000.0,0.72,602.0,148.0,49.666666666666664,1383.3333333333333,366.6666666666667,10.0,98.33333333333333,50831.0,248.33333333333334,0.7904761904761904,0.8026666666666666,0.4966666666666667,50831.0,1.0
32,0.1,0.1,1000.0,0.73,621.3333333333334,128.66666666666666,49.666666666666664,1397.6666666666667,352.3333333333333,10.0,98.33333333333333,51035.0,260.3333333333333,0.7986666666666667,0.8284444444444445,0.5206666666666666,51035.0,1.0
33,0.1,0.1,1000.0,0.8,643.3333333333334,106.66666666666667,48.666666666666664,1335.6666666666667,414.3333333333333,10.0,98.33333333333333,52642.333333333336,261.6666666666667,0.7632380952380953,0.8577777777777779,0.5233333333333333,52642.333333333336,1.0
34,0.1,0.1,1000.0,1.0,748.6666666666666,1.3333333333333333,58.0,1148.6666666666667,601.3333333333334,10.0,98.66666666666667,54811.666666666664,256.3333333333333,0.6563809523809524,0.9982222222222221,0.5126666666666666,54964.0,0.9972284889503432
35,0.1,0.1,3000.0,0.2,642.3333333333334,107.66666666666667,40.666666666666664,1720.6666666666667,29.333333333333332,10.0,98.0,42110.333333333336,203.66666666666666,0.9832380952380952,0.8564444444444445,0.4073333333333333,42110.333333333336,1.0
36,0.1,0.1,3000.0,0.4,648.0,102.0,42.333333333333336,1681.0,69.0,10.0,98.0,46555.333333333336,228.0,0.9605714285714285,0.864,0.456,46555.333333333336,1.0
