"","strain","rbs","time","GFP_high","GFP_low","OD600","fluor_norm","lnOD600","experiment","groupID","expression","growthrate","mCherry_high","mCherry_low"
"4503","MCH75","RBS0.5",12600,NA,NA,0.643350003287196,11967.436015638,-0.441066374241639,4,"4 MCH75 RBS0.5",2.81459859882741,0.306687860763784,7699.25,1871.25
"4504","MCH75","RBS0.5",13500,NA,NA,0.689466671397289,14442.9268009224,-0.371836920266903,4,"4 MCH75 RBS0.5",2.75054531698271,0.276917815898944,9957.91666666667,2434.08333333333
"4505","MCH75","RBS0.5",14400,NA,NA,0.737383317823211,17124.1781962318,-0.304647416406248,4,"4 MCH75 RBS0.5",2.97916821701049,0.268758015442621,12627.0833333333,3101
"4506","MCH75","RBS0.5",15300,NA,NA,0.7823333243529,20551.6619316951,-0.24547438327826,4,"4 MCH75 RBS0.5",3.80831526162587,0.23669213251195,16078.25,3946.5
"4507","MCH75","RBS0.5",16200,NA,NA,0.822208354870478,24732.6806474377,-0.19576144296639,4,"4 MCH75 RBS0.5",4.64557635082508,0.198851761247482,20335.4166666667,4985.5
"4508","MCH75","RBS0.5",17100,NA,NA,0.86450003956755,28377.866447454,-0.145603928089504,4,"4 MCH75 RBS0.5",4.0502064444626,0.200630059507542,24532.6666666667,6033.25
"4509","MCH75","RBS0.5",18000,NA,NA,0.902349956333637,32191.2244757286,-0.102752855966656,4,"4 MCH75 RBS0.5",4.2370644758606,0.171404288491395,29047.75,7153.83333333333
"4510","MCH75","RBS0.5",18900,NA,NA,0.935824964816372,36049.9216573972,-0.0663268233931737,4,"4 MCH75 RBS0.5",4.28744131296511,0.145704130293928,33736.4166666667,8321.75
"4511","MCH75","RBS0.5",19800,NA,NA,0.966174996147553,39911.2481214645,-0.0344103057440333,4,"4 MCH75 RBS0.5",4.29036273785257,0.127666070596562,38561.25,9488.66666666667
"4512","MCH75","RBS0.5",20700,NA,NA,0.995241621509194,43092.8018614862,-0.00476973561572494,4,"4 MCH75 RBS0.5",3.53505971113528,0.118562280513233,42887.75,10613.8333333333
"4513","MCH75","RBS0.5",21600,NA,NA,1.02139997668564,45503.5582477184,0.0211742124055233,4,"4 MCH75 RBS0.5",2.67861820692457,0.103775792084993,46477.3333333333,11547.6666666667
"4514","MCH75","RBS0.5",22500,NA,NA,1.04554994838933,47406.9492420618,0.0445430133884511,4,"4 MCH75 RBS0.5",2.11487888260378,0.0934752039317112,49566.3333333333,12292.25
"4515","MCH75","RBS0.5",23400,NA,NA,1.067766668275,48493.8188012417,0.0655692412708354,4,"4 MCH75 RBS0.5",1.20763284353326,0.0841049115295372,51780.0833333333,12923.5833333333
"4516","MCH75","RBS0.5",24300,NA,NA,1.08963333566984,49536.9236295912,0.0858412503557533,4,"4 MCH75 RBS0.5",1.15900536483277,0.0810880363396714,53977.0833333333,13467.1666666667
"4517","MCH75","RBS0.5",25200,NA,NA,1.10791670034329,50382.6235155622,0.102481405303334,4,"4 MCH75 RBS0.5",0.93966653996781,0.0665606197903222,55819.75,13912.9166666667
"4518","MCH75","RBS0.5",26100,NA,NA,1.12431665323675,51121.0519158763,0.117175431757401,4,"4 MCH75 RBS0.5",0.820476000348952,0.0587761058162684,57476.25,14320.8333333333
"4519","MCH75","RBS0.5",27000,NA,NA,1.1370749976486,52015.0357654884,0.128459173585678,4,"4 MCH75 RBS0.5",0.993315388457963,0.045134967313107,Inf,14710.3333333333
"4520","MCH75","RBS0.5",27900,NA,NA,1.14816664904356,52601.1220856083,0.138166452034094,4,"4 MCH75 RBS0.5",0.651207022355375,0.0388291137936647,Inf,15021.9166666667
"4521","MCH75","RBS0.5",28800,NA,NA,1.15616664725045,52690.2107803882,0.145109918381498,4,"4 MCH75 RBS0.5",0.09898743864431,0.0277738653896181,Inf,15152.5
"4522","MCH75","RBS0.5",29700,NA,NA,1.16413332832356,52845.9162071911,0.151976885982972,4,"4 MCH75 RBS0.5",0.173006029781075,0.0274678704058956,Inf,15302.3333333333
"4523","MCH75","RBS0.5",30600,NA,NA,1.16921666823328,52991.829893766,0.156334010254325,4,"4 MCH75 RBS0.5",0.162126318416477,0.0174284970854101,Inf,15411.8333333333
"4524","MCH75","RBS0.5",31500,NA,NA,1.17289167332153,53025.5773647237,0.159472215297278,4,"4 MCH75 RBS0.5",0.0374971899530889,0.0125528201718126,Inf,15470.25
"4525","MCH75","RBS0.5",32400,NA,NA,1.17563328457375,52976.9850907479,0.161806968001016,4,"4 MCH75 RBS0.5",-0.0539914155287422,0.00933901081495203,Inf,15492.25
"4526","MCH75","RBS0.5",34200,NA,NA,1.17585832998157,53242.3155861956,0.161998374516868,4,"4 MCH75 RBS0.5",0.294811661608603,0.000765626063409131,Inf,15573
"4527","MCH75","RBS0.5",35100,NA,NA,1.17531662372251,53287.3328656826,0.161537578294295,4,"4 MCH75 RBS0.5",0.0500191994299611,-0.00184318489029089,Inf,15579
"4528","MCH75","RBS0.5",36000,NA,NA,1.17147495659689,53293.4406927196,0.158263601525857,4,"4 MCH75 RBS0.5",0.00678647448563424,-0.0130959070737542,Inf,15529.75
"4529","MCH75","RBS0.5",36900,NA,NA,1.16681664437056,53686.6912306418,0.154279223882737,4,"4 MCH75 RBS0.5",0.436945042135727,-0.0159375105724817,Inf,15582.25
"4530","MCH75","RBS0.5",37800,NA,NA,1.16130001905064,53816.7985569013,0.149540083674154,4,"4 MCH75 RBS0.5",0.144563695843923,-0.0189565608343291,Inf,15546.0833333333
"4531","MCH75","RBS0.5",38700,NA,NA,1.1551250051707,53971.9515811135,0.144208567702382,4,"4 MCH75 RBS0.5",0.172392249124621,-0.0213260638870888,Inf,15507.9166666667
"4532","MCH75","RBS0.5",39600,NA,NA,1.14864167074362,54023.984146065,0.138580088385673,4,"4 MCH75 RBS0.5",0.0578139610571978,-0.0225139172668344,Inf,15435.5833333333
"4533","MCH75","RBS0.5",40500,NA,NA,1.14124162433048,54222.5618126971,0.132116813868768,4,"4 MCH75 RBS0.5",0.220641851813473,-0.0258530980676208,Inf,15392.4166666667
"4534","MCH75","RBS0.5",41400,NA,NA,1.1356750279665,54291.1292221638,0.127227212443112,4,"4 MCH75 RBS0.5",0.076186010518585,-0.0195584057026266,Inf,15336.5833333333
"4535","MCH75","RBS0.5",42300,NA,NA,1.13030002576609,54118.4096143368,0.12248310701035,4,"4 MCH75 RBS0.5",-0.191910675363332,-0.0189764217310479,Inf,15215.1666666667
"4536","MCH75","RBS0.5",43200,NA,NA,1.12659998486439,54155.5066992578,0.119204234043712,4,"4 MCH75 RBS0.5",0.0412189832455786,-0.013115491866552,Inf,15175.6666666667
"4537","MCH75","RBS1",0,NA,NA,0.0320750003059705,22039.4905665856,-3.43967835894122,4,"4 MCH75 RBS1",NA,NA,706.916666666667,175.083333333333
"4538","MCH75","RBS1",900,NA,NA,0.0374583285301924,17107.8998577527,-3.2845262030847,4,"4 MCH75 RBS1",-5.4795452320365,0.620608623426053,640.833333333333,156.833333333333
"4539","MCH75","RBS1",1800,NA,NA,0.0491583316276471,12352.9416050905,-3.01270893245891,4,"4 MCH75 RBS1",-5.28328694740244,1.08726908250316,607.25,150.416666666667
"4540","MCH75","RBS1",2700,NA,NA,0.0677999990681807,8620.94407128557,-2.69119309777943,4,"4 MCH75 RBS1",-4.14666392644996,1.28606333871791,584.5,145
"4541","MCH75","RBS1",3600,NA,NA,0.092824999243021,6257.29424260677,-2.3770392870739,4,"4 MCH75 RBS1",-2.62627758742089,1.25661524282215,580.833333333333,144.25
"4542","MCH75","RBS1",4500,NA,NA,0.130166662856936,4797.0551980191,-2.0389396276386,4,"4 MCH75 RBS1",-1.62248782731964,1.35239863774119,624.416666666667,150.75
"4543","MCH75","RBS1",5400,NA,NA,0.173749995107452,4171.70275535878,-1.75013782269579,4,"4 MCH75 RBS1",-0.694836047400349,1.15520721977126,724.833333333333,175.083333333333
"4544","MCH75","RBS1",6300,NA,NA,0.225691660617789,4147.25115424237,-1.48858554480987,4,"4 MCH75 RBS1",-0.0271684456849107,1.04620911154366,936,233.666666666667
"4545","MCH75","RBS1",7200,NA,NA,0.278033333520095,5437.59740672989,-1.28001426773096,4,"4 MCH75 RBS1",1.43371805831947,0.834285108315647,1511.83333333333,366.583333333333
"4546","MCH75","RBS1",8100,NA,NA,0.324999989941716,8785.89770780837,-1.12393012760097,4,"4 MCH75 RBS1",3.72033366786497,0.62433656051997,2855.41666666667,679.583333333333
"4547","MCH75","RBS1",9000,NA,NA,0.363024995972713,14350.7106245055,-1.01328358765903,4,"4 MCH75 RBS1",6.18312546299679,0.442586159767755,5209.66666666667,1252.83333333333
"4548","MCH75","RBS1",9900,NA,NA,0.394858331729968,21746.6180736579,-0.92922823226087,4,"4 MCH75 RBS1",8.21767494350269,0.336221421592627,8586.83333333333,2056.33333333333
"4549","MCH75","RBS1",10800,NA,NA,0.423874997844299,29603.8534878216,-0.858316683622035,4,"4 MCH75 RBS1",8.73026157129306,0.283646194555341,12548.3333333333,3065.75
"4550","MCH75","RBS1",11700,NA,NA,0.451516651238004,36858.1829434258,-0.795143026986748,4,"4 MCH75 RBS1",8.06036606178235,0.252694626541148,16642.0833333333,4069.91666666667
"4551","MCH75","RBS1",12600,NA,NA,0.476599989458919,43265.3177844382,-0.741077736434746,4,"4 MCH75 RBS1",7.11903871223602,0.216261162208009,20620.25,5063.75
"4552","MCH75","RBS1",13500,NA,NA,0.500466660906871,48240.8091338561,-0.692214294020194,4,"4 MCH75 RBS1",5.5283237215755,0.195453769658206,24142.9166666667,5965.58333333333
"4553","MCH75","RBS1",14400,NA,NA,0.525683355207245,52032.4318097344,-0.643056233808943,4,"4 MCH75 RBS1",4.21291408430918,0.196632240845004,27352.5833333333,6792
"4554","MCH75","RBS1",15300,NA,NA,0.550683359305064,54644.3786461504,-0.596595300520783,4,"4 MCH75 RBS1",2.90216315157334,0.18584373315264,30091.75,7483.5
"4555","MCH75","RBS1",16200,NA,NA,0.579108337561289,56454.7504260489,-0.546265707407498,4,"4 MCH75 RBS1",2.0115241998872,0.201318372453139,32693.4166666667,8125
"4556","MCH75","RBS1",17100,NA,NA,0.608649992694457,57560.4486768701,-0.496511901129395,4,"4 MCH75 RBS1",1.22855361202356,0.199015225112415,35034.1666666667,8751.25
"4557","MCH75","RBS1",18000,NA,NA,0.640099979937077,58790.4252140412,-0.4461308961776,4,"4 MCH75 RBS1",1.36664059685685,0.201524019807178,37631.75,9320.33333333333
"4558","MCH75","RBS1",18900,NA,NA,0.670724992329876,59636.0909822698,-0.399396073517355,4,"4 MCH75 RBS1",0.939628631365049,0.18693929064098,39999.4166666667,9950.75
"4559","MCH75","RBS1",19800,NA,NA,0.703974998245637,59897.3686637761,-0.351012437310356,4,"4 MCH75 RBS1",0.290308535006973,0.193534544827995,42166.25,10559.1666666667
"4560","MCH75","RBS1",20700,NA,NA,0.737691650167108,60165.0431992093,-0.304229359893761,4,"4 MCH75 RBS1",0.297416150481343,0.18713230966638,44383.25,11040.8333333333
"4561","MCH75","RBS1",21600,NA,NA,0.771150024607778,60159.9323775285,-0.25987233990202,4,"4 MCH75 RBS1",-0.0056786907564189,0.177428079966966,46392.3333333333,11559.1666666667
"4562","MCH75","RBS1",22500,NA,NA,0.804599989826481,59928.9509607528,-0.217410032110645,4,"4 MCH75 RBS1",-0.256646018639682,0.169849231165502,48218.8333333333,11991.25
"4563","MCH75","RBS1",23400,NA,NA,0.836366655305028,59255.2118367976,-0.178688179146053,4,"4 MCH75 RBS1",-0.748599026616834,0.154887411858367,49559.0833333333,12351.0833333333
"4564","MCH75","RBS1",24300,NA,NA,0.867833336194356,58346.5525251421,-0.141755591750551,4,"4 MCH75 RBS1",-1.009621457395,0.147730349582009,50635.0833333333,12647.1666666667
"4565","MCH75","RBS1",25200,NA,NA,0.899716633061568,57522.8334102149,-0.105675417387986,4,"4 MCH75 RBS1",-0.915243461030275,0.14432069745026,51754.25,12925.9166666667
"4566","MCH75","RBS1",26100,NA,NA,0.921916654333472,57349.8154648538,-0.0813004561130023,4,"4 MCH75 RBS1",-0.192242161512364,0.0974998450999329,52871.75,13203.3333333333
"4567","MCH75","RBS1",27000,NA,NA,0.93932499550283,57930.6014198171,-0.0625937515587348,4,"4 MCH75 RBS1",0.645317727737072,0.0748268182170702,Inf,13531.3333333333
"4568","MCH75","RBS1",27900,NA,NA,0.953666679561138,58351.0671233489,-0.0474410610791948,4,"4 MCH75 RBS1",0.467184115035359,0.0606107619181599,Inf,13838.4166666667
"4569","MCH75","RBS1",28800,NA,NA,0.966866706187526,58347.1978089018,-0.0336946356489068,4,"4 MCH75 RBS1",-0.00429923827458374,0.054985701721152,Inf,14029.5
"4570","MCH75","RBS1",29700,NA,NA,0.979733365898331,58591.5413643576,-0.0204748199507522,4,"4 MCH75 RBS1",0.271492839395327,0.0528792627926184,Inf,14276.3333333333
"4571","MCH75","RBS1",30600,NA,NA,0.990166699513793,58255.7200952899,-0.00988196668112042,4,"4 MCH75 RBS1",-0.373134743408615,0.042371413078527,Inf,14345.8333333333
"4572","MCH75","RBS1",31500,NA,NA,1.0007916657875,57991.630783359,0.000791352585428691,4,"4 MCH75 RBS1",-0.293432568812027,0.0426932770661965,Inf,14434.25
"4573","MCH75","RBS1",32400,NA,NA,1.01198330832024,57235.3440029499,0.0119120769745508,4,"4 MCH75 RBS1",-0.840318644898984,0.0444828975564885,Inf,14405.25
"4574","MCH75","RBS1",34200,NA,NA,1.02055830881,57160.2622347659,0.0203498391268997,4,"4 MCH75 RBS1",-0.0834241868711979,0.0337510486093954,Inf,14508.5
"4575","MCH75","RBS1",35100,NA,NA,1.0255666890492,57244.8706018229,0.0252453271805939,4,"4 MCH75 RBS1",0.0940092967300087,0.019581952214777,Inf,14601.5
"4576","MCH75","RBS1",36000,NA,NA,1.0278249612699,57102.5092319229,0.0274448813969632,4,"4 MCH75 RBS1",-0.158179299888814,0.0087982168654774,Inf,14597.25
"4577","MCH75","RBS1",36900,NA,NA,1.02856671065092,57149.0776544059,0.0281662900890163,4,"4 MCH75 RBS1",0.0517426916476769,0.00288563476821239,Inf,14619.75
"4578","MCH75","RBS1",37800,NA,NA,1.02795000436405,57196.3710337993,0.0275665319632,4,"4 MCH75 RBS1",0.0525481993260392,-0.00239903250326529,Inf,14623.0833333333
"4579","MCH75","RBS1",38700,NA,NA,1.02672497741878,57285.4511206979,0.0263741028916547,4,"4 MCH75 RBS1",0.0989778743317907,-0.00476971628618116,Inf,14628.4166666667
"4580","MCH75","RBS1",39600,NA,NA,1.02874168256919,57076.319837473,0.0283363879890333,4,"4 MCH75 RBS1",-0.232368092472162,0.00784914038951418,Inf,14603.5833333333
"4581","MCH75","RBS1",40500,NA,NA,1.02699162003895,56719.8481762786,0.0266337712626407,4,"4 MCH75 RBS1",-0.396079623549247,-0.00681046690557038,Inf,14487.4166666667
"4582","MCH75","RBS1",41400,NA,NA,1.02172501385212,57087.4662184762,0.0214923888956781,4,"4 MCH75 RBS1",0.408464491330605,-0.0205655294678505,Inf,14506.5833333333
"4583","MCH75","RBS1",42300,NA,NA,1.01560000640651,56792.2350027434,0.0154795771564858,4,"4 MCH75 RBS1",-0.328034684147521,-0.0240512469567691,Inf,14344.6666666667
"4584","MCH75","RBS1",43200,NA,NA,1.00870003054539,56868.5482730942,0.00866240336059301,4,"4 MCH75 RBS1",0.0847925226120424,-0.027268695183571,Inf,14266.1666666667
"4585","MCH75","RBS2",0,NA,NA,0.0288249974449476,28323.2173125402,-3.54651230146717,4,"4 MCH75 RBS2",NA,NA,816.416666666667,208.583333333333
"4586","MCH75","RBS2",900,NA,NA,0.0379583369940519,19372.1166827872,-3.27126611562968,4,"4 MCH75 RBS2",-9.94566736639222,1.10098474334996,735.333333333333,185.333333333333
"4587","MCH75","RBS2",1800,NA,NA,0.0480583279083173,14612.4517969021,-3.03533984103276,4,"4 MCH75 RBS2",-5.28851653987239,0.943705098387692,702.25,170.916666666667
"4588","MCH75","RBS2",2700,NA,NA,0.0673999997476737,10029.6736280527,-2.69711026480759,4,"4 MCH75 RBS2",-5.091975743166,1.35291830490068,676,173
"4589","MCH75","RBS2",3600,NA,NA,0.0963250063359737,7306.85997443302,-2.34002732269287,4,"4 MCH75 RBS2",-3.02534850402185,1.42833176845886,703.833333333333,170.25
"4590","MCH75","RBS2",4500,NA,NA,0.137816665694118,5318.05542512084,-1.9818309865389,4,"4 MCH75 RBS2",-2.20978283256909,1.43278534461588,732.916666666667,178.75
"4591","MCH75","RBS2",5400,NA,NA,0.188100007052223,4470.13982886183,-1.67078150518327,4,"4 MCH75 RBS2",-0.942128440287782,1.24419792542253,840.833333333333,203.583333333333
"4592","MCH75","RBS2",6300,NA,NA,0.246291666602095,4283.53916539305,-1.40123880876789,4,"4 MCH75 RBS2",-0.207334070520876,1.07817078566153,1055,256.166666666667
"4593","MCH75","RBS2",7200,NA,NA,0.305633338789145,5236.12162100351,-1.18536913474355,4,"4 MCH75 RBS2",1.05842495067829,0.86347869609735,1600.33333333333,381.083333333333
"4594","MCH75","RBS2",8100,NA,NA,0.359400006011128,8008.94996806856,-1.02331928790722,4,"4 MCH75 RBS2",3.08092038562783,0.648199387345311,2878.41666666667,685.083333333333
"4595","MCH75","RBS2",9000,NA,NA,0.404275001337131,13203.0589302145,-0.905659936210651,4,"4 MCH75 RBS2",5.77123218016211,0.47063740678629,5337.66666666667,1271.33333333333
"4596","MCH75","RBS2",9900,NA,NA,0.442608327915271,20170.9565099787,-0.815070035646879,4,"4 MCH75 RBS2",7.74210842196029,0.362359602255089,8927.83333333333,2132.83333333333
"4597","MCH75","RBS2",10800,NA,NA,0.482325011243423,27806.6304269769,-0.729137094982215,4,"4 MCH75 RBS2",8.48408212999797,0.343731762658654,13411.8333333333,3204.25
"4598","MCH75","RBS2",11700,NA,NA,0.518516682709257,34452.2826922236,-0.656783076884629,4,"4 MCH75 RBS2",7.38405807249636,0.289416072390347,17864.0833333333,4318.41666666667
"4599","MCH75","RBS2",12600,NA,NA,0.555000005289912,40350.9005163014,-0.588787155704329,4,"4 MCH75 RBS2",6.55401980453087,0.271983684721198,22394.75,5453.75
"4600","MCH75","RBS2",13500,NA,NA,0.594316677500804,44429.8766403555,-0.520342974575527,4,"4 MCH75 RBS2",4.53219569339343,0.273776724515207,26405.4166666667,6478.08333333333
"4601","MCH75","RBS2",14400,NA,NA,0.634683322782318,47456.8690434361,-0.454629108763598,4,"4 MCH75 RBS2",3.36332489231179,0.262855463247716,30120.0833333333,7350.5
"4602","MCH75","RBS2",15300,NA,NA,0.677883336941401,48940.2057729999,-0.388780075255343,4,"4 MCH75 RBS2",1.64815192173757,0.26339613403302,33175.75,8174
"4603","MCH75","RBS2",16200,NA,NA,0.724008331696192,49715.4730006209,-0.322952378794967,4,"4 MCH75 RBS2",0.86140803069004,0.263310785841507,35994.4166666667,8891.5
"4604","MCH75","RBS2",17100,NA,NA,0.771249973525604,49793.4106773642,-0.259742738089148,4,"4 MCH75 RBS2",0.0865974186036409,0.252838562823275,38403.1666666667,9534.25
"4605","MCH75","RBS2",18000,NA,NA,0.818199999630451,49845.6978958939,-0.2006484739385,4,"4 MCH75 RBS2",0.0580969094774628,0.236377056602594,40783.75,10115.8333333333
"4606","MCH75","RBS2",18900,NA,NA,0.863624994332592,49725.1896928408,-0.146616638735527,4,"4 MCH75 RBS2",-0.133898003392395,0.216127340811891,42943.9166666667,10629.75
"4607","MCH75","RBS2",19800,NA,NA,0.925924992809693,48010.6383834665,-0.0769620489021677,4,"4 MCH75 RBS2",-1.90505701041586,0.278618359333436,44454.25,11033.1666666667
"4608","MCH75","RBS2",20700,NA,NA,0.958541670814157,48510.4105703667,-0.0423422424136388,4,"4 MCH75 RBS2",0.555302429889077,0.138479225954116,46499.25,11523.8333333333
"4609","MCH75","RBS2",21600,NA,NA,0.979000033810735,49463.0558334536,-0.0212236019156367,4,"4 MCH75 RBS2",1.05849473676325,0.0844745619920084,48424.3333333333,12030.1666666667
"4610","MCH75","RBS2",22500,NA,NA,1.0007499648879,49899.9101528095,0.000749683804756919,4,"4 MCH75 RBS2",0.485393688173216,0.0878931428815745,49937.3333333333,12459.75
"4611","MCH75","RBS2",23400,NA,NA,1.01991671510041,50353.702976892,0.0197209721001394,4,"4 MCH75 RBS2",0.504214248980594,0.0758851531815301,51356.5833333333,12785.5833333333
"4612","MCH75","RBS2",24300,NA,NA,1.03903328378995,50474.8829046515,0.038290746050536,4,"4 MCH75 RBS2",0.134644364177131,0.0742790958015861,52445.0833333333,13035.1666666667
"4613","MCH75","RBS2",25200,NA,NA,1.05471669385831,50211.350885392,0.0532721942384151,4,"4 MCH75 RBS2",-0.292813354732684,0.0599257927515167,52958.75,13221.9166666667
"4614","MCH75","RBS2",26100,NA,NA,1.07246669195592,49989.6643896922,0.0699613148864205,4,"4 MCH75 RBS2",-0.246318328555426,0.0667564825920215,53612.25,13326.3333333333
"4615","MCH75","RBS2",27000,NA,NA,1.08722501061857,49829.9948378151,0.0836285882062429,4,"4 MCH75 RBS2",-0.177410613196747,0.0546690932792893,54176.4166666667,13471.3333333333
"4616","MCH75","RBS2",27900,NA,NA,1.09866666048765,49659.0567113265,0.0940973177550122,4,"4 MCH75 RBS2",-0.189931251653979,0.0418749181950775,54558.75,13572.9166666667
"4617","MCH75","RBS2",28800,NA,NA,1.10896668272714,49377.0469869681,0.103428665290375,4,"4 MCH75 RBS2",-0.313344138176051,0.0373253901414519,54757.5,13637
"4618","MCH75","RBS2",29700,NA,NA,1.11808337581654,49452.7819027387,0.111615947816795,4,"4 MCH75 RBS2",0.0841499064117913,0.0327491301056801,55292.3333333333,13751.8333333333
"4619","MCH75","RBS2",30600,NA,NA,1.12696663103998,49134.0339115173,0.119529625959114,4,"4 MCH75 RBS2",-0.354164434690384,0.0316547125692757,55372.4166666667,13784.3333333333
"4620","MCH75","RBS2",31500,NA,NA,1.13874166893462,48950.0105136373,0.129923853591283,4,"4 MCH75 RBS2",-0.204470442088948,0.0415769105286761,55741.4166666667,13830.75
"4621","MCH75","RBS2",32400,NA,NA,1.14503333282967,48546.7672188155,0.135433748224104,4,"4 MCH75 RBS2",-0.448048105357528,0.0220395785312834,55587.6666666667,13824.25
"4622","MCH75","RBS2",34200,NA,NA,1.14810831472278,48431.6964003172,0.13811564425043,4,"4 MCH75 RBS2",-0.127856464998105,0.0107275841053028,55604.8333333333,13875.5
"4623","MCH75","RBS2",35100,NA,NA,1.1483666220059,48474.2116323725,0.138340604061731,4,"4 MCH75 RBS2",0.0472391467280815,0.000899839245206202,55666.1666666667,13826
"4624","MCH75","RBS2",36000,NA,NA,1.14357503565649,48694.8807587709,0.134159351616428,4,"4 MCH75 RBS2",0.245187918220424,-0.0167250097812127,55686.25,13864.75
"4625","MCH75","RBS2",36900,NA,NA,1.13791667670012,48635.6641628853,0.129199113955052,4,"4 MCH75 RBS2",-0.0657962176506084,-0.0198409506455034,55343.3333333333,13807.25
"4626","MCH75","RBS2",37800,NA,NA,1.13124997975926,48862.4686459044,0.123323198139628,4,"4 MCH75 RBS2",0.252004981132357,-0.0235036632616955,55275.6666666667,13757.0833333333
"4627","MCH75","RBS2",38700,NA,NA,1.12392501346767,48995.0391175132,0.116827035249286,4,"4 MCH75 RBS2",0.147300524009738,-0.0259846515613682,55066.75,13691.4166666667
"4628","MCH75","RBS2",39600,NA,NA,1.11489167312781,49080.9268609486,0.108757246046851,4,"4 MCH75 RBS2",0.0954308260393413,-0.0322791568097425,54719.9166666667,13672.5833333333
"4629","MCH75","RBS2",40500,NA,NA,1.10644169089695,49338.4939448663,0.101149182235619,4,"4 MCH75 RBS2",0.286185648797408,-0.030432255244927,54590.1666666667,13599.9166666667
"4630","MCH75","RBS2",41400,NA,NA,1.099224999547,49427.7028716206,0.0946053856288896,4,"4 MCH75 RBS2",0.0991210297270704,-0.0261751864269173,54332.1666666667,13549.0833333333
"4631","MCH75","RBS2",42300,NA,NA,1.09175000650187,49464.9260469143,0.0877819193389931,4,"4 MCH75 RBS2",0.0413590836596025,-0.0272938651595863,54003.3333333333,13423.6666666667
"4632","MCH75","RBS2",43200,NA,NA,1.08450003216664,49335.5602394721,0.0811190809451328,4,"4 MCH75 RBS2",-0.143739786046887,-0.0266513535754412,53504.4166666667,13366.1666666667
"4633","MCH75","RBS4",0,NA,NA,0.0346749996145566,21554.9149235722,-3.36173632389713,4,"4 MCH75 RBS4",NA,NA,747.416666666667,188.583333333333
"4634","MCH75","RBS4",900,NA,NA,0.037458335980773,17615.1266749281,-3.28452600418154,4,"4 MCH75 RBS4",-4.37754249849343,0.308841278862337,659.833333333333,159.833333333333
"4635","MCH75","RBS4",1800,NA,NA,0.0466583340118329,13432.7556539214,-3.06490371787342,4,"4 MCH75 RBS4",-4.64707891222971,0.878489145232509,626.75,151.916666666667
"4636","MCH75","RBS4",2700,NA,NA,0.0616499992708365,9935.11771685848,-2.78628206119925,4,"4 MCH75 RBS4",-3.88626437451433,1.11448662669666,612.5,149
"4637","MCH75","RBS4",3600,NA,NA,0.0854750014841557,7105.39131661687,-2.45953132609315,4,"4 MCH75 RBS4",-3.1441404447129,1.30700294042441,607.333333333333,151.25
"4638","MCH75","RBS4",4500,NA,NA,0.119716672226787,5161.49217292065,-2.12262739268545,4,"4 MCH75 RBS4",-2.15988793744024,1.34761573363082,617.916666666667,152.25
"4639","MCH75","RBS4",5400,NA,NA,0.161400002116958,4116.0676866158,-1.82386951003007,4,"4 MCH75 RBS4",-1.16158276256095,1.19503153062152,664.333333333333,162.583333333333
"4640","MCH75","RBS4",6300,NA,NA,0.214591681336363,3308.60914821347,-1.53901821311392,4,"4 MCH75 RBS4",-0.897176153780368,1.13940518766457,710,171.166666666667
"4641","MCH75","RBS4",7200,NA,NA,0.276983338097731,3015.82520836901,-1.28379792587569,4,"4 MCH75 RBS4",-0.325315488716066,1.02088114895295,835.333333333333,204.583333333333
"4642","MCH75","RBS4",8100,NA,NA,0.346350001171231,3259.46777204873,-1.06030545113188,4,"4 MCH75 RBS4",0.270713959644133,0.893969898975219,1128.91666666667,267.583333333333
"4643","MCH75","RBS4",9000,NA,NA,0.4189749819537,4108.04162730859,-0.869944069783698,4,"4 MCH75 RBS4",0.942859839177628,0.761445525392736,1721.16666666667,413.833333333333
"4644","MCH75","RBS4",9900,NA,NA,0.491858334590991,5362.99407333789,-0.709564541775071,4,"4 MCH75 RBS4",1.39439160669922,0.641518112034507,2637.83333333333,636.833333333333
"4645","MCH75","RBS4",10800,NA,NA,0.548274987687667,7176.75148729358,-0.60097831554506,4,"4 MCH75 RBS4",2.01528601550631,0.434344904920046,3934.83333333333,937.75
"4646","MCH75","RBS4",11700,NA,NA,0.595116668070356,9127.76204193148,-0.518997811867319,4,"4 MCH75 RBS4",2.16778950515323,0.327922014710965,5432.08333333333,1323.41666666667
"4647","MCH75","RBS4",12600,NA,NA,0.651999978348613,10244.2488064451,-0.427710750263134,4,"4 MCH75 RBS4",1.24054084945956,0.365148246416739,6679.25,1643.75
"4648","MCH75","RBS4",13500,NA,NA,0.710766659428676,10695.3759941092,-0.341411089501415,4,"4 MCH75 RBS4",0.501252430737926,0.345198643046873,7601.91666666667,1866.08333333333
"4649","MCH75","RBS4",14400,NA,NA,0.774533343190948,10621.9872981054,-0.255494568804703,4,"4 MCH75 RBS4",-0.0815429955598403,0.343666082786851,8227.08333333333,1998
"4650","MCH75","RBS4",15300,NA,NA,0.821033338705699,11158.194884561,-0.197191562917264,4,"4 MCH75 RBS4",0.595786207172975,0.233212023549755,9161.25,2225.5
"4651","MCH75","RBS4",16200,NA,NA,0.85170833269755,12670.3194654534,-0.160511143276585,4,"4 MCH75 RBS4",1.68013842321377,0.146721678562716,10791.4166666667,2623.5
