time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
2700.0,E9,0.01875,GFP25,RBS1,37.4,0.04636666364967823,GFP,2055.1666666666665,12.333333333333334
2700.0,E11,0.01875,GFP10,RBS4,37.4,0.055966662243008614,GFP,1175.1666666666665,7.333333333333334
2700.0,F2,0.01875,GFP75,RBS1,37.4,0.04466666467487812,GFP,2943.1666666666665,17.333333333333332
2700.0,F3,0.01875,GFP75,RBS1,37.4,0.044866668060421944,GFP,2989.1666666666665,18.333333333333332
2700.0,F5,0.01875,GFP25,RBS0.25,37.4,0.05636666901409626,GFP,2431.1666666666665,15.333333333333334
2700.0,F6,0.01875,GFP50,RBS1,37.4,0.05456666834652424,GFP,2893.1666666666665,17.333333333333332
2700.0,F8,0.01875,GFP75,RBS4,37.4,0.04616666026413441,GFP,2411.1666666666665,14.333333333333334
2700.0,F9,0.01875,GFP10,RBS0.5,37.4,0.05826667137444019,GFP,1739.1666666666665,10.333333333333334
2700.0,F10,0.01875,GFP75,RBS0.25,37.4,0.05136667378246784,GFP,3463.1666666666665,21.333333333333332
2700.0,F11,0.01875,GFP75,RBS0.5,37.4,0.05336666293442249,GFP,2424.1666666666665,15.333333333333334
2700.0,G3,0.01875,GFP50,RBS4,37.4,0.05066666193306446,GFP,2908.1666666666665,19.333333333333332
2700.0,G4,0.01875,GFP75,RBS0.5,37.4,0.05626666732132435,GFP,2214.1666666666665,13.333333333333334
2700.0,G5,0.01875,GFP50,RBS1,37.4,0.054366664960980415,GFP,2861.1666666666665,18.333333333333332
2700.0,G6,0.01875,GFP50,RBS0.5,37.4,0.05316665954887867,GFP,3162.1666666666665,19.333333333333332
2700.0,G7,0.01875,GFP10,RBS2,37.4,0.05536666698753834,GFP,2819.1666666666665,15.333333333333334
2700.0,G8,0.01875,GFP25,RBS0.125,37.4,0.05496666021645069,GFP,2371.1666666666665,16.333333333333332
2700.0,G9,0.01875,GFP75,RBS0.125,37.4,0.05286666937172413,GFP,3168.1666666666665,19.333333333333332
2700.0,G10,0.01875,GFP50,RBS4,37.4,0.04766667075455189,GFP,2756.1666666666665,15.333333333333334
2700.0,G11,0.01875,GFP25,RBS0.5,37.4,0.05496666021645069,GFP,2250.1666666666665,14.333333333333334
3600.0,B2,0.01875,GFP25,RBS2,37.16666666666667,0.071408336982131,GFP,2630.1666666666665,15.25
3600.0,B3,0.01875,GFP10,RBS0.25,37.16666666666667,0.09120832942426205,GFP,1392.1666666666665,8.25
3600.0,B4,0.01875,GFP50,RBS0.25,37.16666666666667,0.08380833826959133,GFP,3352.1666666666665,20.25
