time,well,iptg,strain,rbs,temp,OD600,fluor,mCherry_high,mCherry_low
2737.0,G7,0.01875,MCH75,RBS1,37.166666666666664,0.0583583302795887,mCherry,373.0833333333333,94.66666666666667
2737.0,G8,0.01875,MCH50,RBS0.5,37.166666666666664,0.050358328968286514,mCherry,386.0833333333333,96.66666666666667
2737.0,G9,0.01875,MCH75,RBS0.5,37.166666666666664,0.055558327585458755,mCherry,248.08333333333334,62.666666666666664
2737.0,G10,0.01875,MCH25,RBS4,37.166666666666664,0.056958336383104324,mCherry,358.0833333333333,88.66666666666667
2737.0,G11,0.01875,MCH10,RBS0.5,37.166666666666664,0.051258329302072525,mCherry,421.0833333333333,99.66666666666667
3650.0,B2,0.01875,MCH10,RBS0.25,37.06666666666666,0.0691750030964613,mCherry,686.0833333333334,158.58333333333334
3650.0,B3,0.01875,MCH10,RBS0.25,37.06666666666666,0.0715749990195036,mCherry,694.0833333333334,157.58333333333334
3650.0,B4,0.01875,MCH75,RBS0.125,37.06666666666666,0.07527500204741955,mCherry,374.0833333333333,85.58333333333333
3650.0,B5,0.01875,MCH75,RBS4,37.06666666666666,0.07207500748336315,mCherry,338.0833333333333,80.58333333333333
3650.0,B9,0.01875,MCH50,RBS2,37.06666666666666,0.07537500374019146,mCherry,607.0833333333334,142.58333333333334
3650.0,B10,0.01875,MCH25,RBS2,37.06666666666666,0.07527500204741955,mCherry,530.0833333333334,122.58333333333333
3650.0,B11,0.01875,MCH50,RBS0.25,37.06666666666666,0.08087500743567944,mCherry,404.0833333333333,92.58333333333333
3650.0,C2,0.01875,MCH25,RBS0.25,37.06666666666666,0.08127499930560589,mCherry,502.0833333333333,126.58333333333333
3650.0,C3,0.01875,MCH10,RBS1,37.06666666666666,0.07837499491870403,mCherry,565.0833333333334,135.58333333333334
3650.0,C4,0.01875,MCH50,RBS2,37.06666666666666,0.0789750050753355,mCherry,610.0833333333334,145.58333333333334
3650.0,C5,0.01875,MCH10,RBS1,37.06666666666666,0.08117499761283398,mCherry,569.0833333333334,139.58333333333334
